Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
216752.03125,651541.5625,423152.15625,440345.375,315278.96875,223809.28125,207790.3125,219743.40625,-0.201416015625
217165.984375,652032.625,424097.09375,440757.8125,315842.9375,223905.65625,207995.421875,220098.625,-0.200439453125
217379.3125,652454.6875,424700.96875,440908.375,316235.09375,223924.078125,208066.671875,220224.953125,-0.198974609375
217083.1875,652112.25,424056.0625,440544.9375,315892.40625,223834.671875,207899.75,219933.578125,-0.197998046875
216706.96875,651420.25,423071.5,440158.0,315313.65625,223765.375,207734.34375,219640.59375,-0.1962890625
216743.09375,651220.4375,423021.625,440224.875,315264.9375,223801.40625,207785.671875,219730.53125,-0.198486328125
217153.828125,651716.125,423968.625,440636.15625,315827.40625,223900.03125,207991.03125,220091.734375,-0.19921875
217364.90625,652135.4375,424578.03125,440790.90625,316221.59375,223923.8125,208061.84375,220223.078125,-0.198486328125
217077.734375,651810.0625,423943.84375,440432.84375,315882.1875,223838.34375,207894.296875,219934.5625,-0.198486328125
216700.890625,651128.1875,422959.21875,440049.1875,315299.4375,223771.453125,207728.453125,219642.734375,-0.197265625
216729.3125,650919.5625,422894.03125,440115.71875,315238.46875,223815.53125,207780.390625,219733.484375,-0.194091796875
217137.46875,651407.5625,423826.90625,440526.09375,315788.0625,223914.953125,207982.09375,220093.609375,-0.194580078125
217359.375,651841.0,424442.03125,440685.125,316181.34375,223943.125,208059.078125,220233.265625,-0.194091796875
217072.28125,651521.0,423813.5,440330.8125,315842.5,223861.40625,207897.875,219951.546875,-0.193359375
216687.921875,650830.875,422818.5,439941.375,315251.625,223792.46875,207728.546875,219656.5,-0.1943359375
216718.859375,650619.6875,422745.34375,440003.59375,315184.09375,223832.078125,207778.875,219742.6875,-0.194091796875
217124.953125,651101.9375,423671.0,440409.9375,315724.21875,223923.90625,207975.84375,220095.765625,-0.195068359375
217348.015625,651541.125,424293.34375,440576.78125,316118.40625,223946.875,208050.765625,220234.15625,-0.1953125
217067.453125,651233.3125,423677.15625,440230.5,315788.3125,223870.078125,207895.375,219956.90625,-0.193359375
216677.828125,650534.125,422677.125,439830.9375,315192.6875,223797.65625,207726.03125,219654.8125,-0.19287109375
216694.890625,650309.1875,422591.9375,439882.96875,315115.71875,223822.875,207767.15625,219732.5,-0.19482421875
217099.28125,650789.3125,423519.1875,440287.625,315655.65625,223911.03125,207965.828125,220086.1875,-0.19384765625
