Time,FZ,C3,CZ,C4,PZ,PO7,OZ,PO8
207820.625,287047.90625,302027.59375,273692.125,451492.21875,219446.484375,208624.3125,214681.546875,-0.2109375
208094.125,287826.28125,302910.9375,273945.59375,452094.09375,219524.265625,208836.921875,214956.109375,-0.211669921875
208079.375,288183.5625,302973.25,273853.84375,452262.34375,219505.859375,208827.625,214881.90625,-0.208740234375
207798.28125,287615.90625,302107.8125,273542.09375,451751.5,219417.15625,208607.234375,214556.28125,-0.2080078125
207646.90625,286930.0625,301549.53125,273453.3125,451287.1875,219382.375,208486.171875,214436.75,-0.20703125
207826.0,287039.875,302015.90625,273700.0625,451475.3125,219451.578125,208625.203125,214675.375,-0.20361328125
208103.421875,287815.28125,302897.96875,273957.65625,452068.4375,219535.53125,208841.65625,214955.3125,-0.203125
208091.984375,288188.5625,302968.78125,273871.1875,452236.25,219520.15625,208834.6875,214885.75,-0.2060546875
207803.109375,287620.375,302105.125,273561.03125,451722.25,219430.75,208611.875,214557.796875,-0.20751953125
207639.671875,286930.53125,301541.84375,273468.15625,451248.84375,219390.96875,208484.03125,214433.53125,-0.208984375
207815.625,287038.78125,302006.59375,273707.21875,451429.1875,219457.03125,208618.3125,214671.625,-0.21044921875
208094.921875,287824.5,302896.0,273959.1875,452018.625,219542.515625,208833.34375,214954.859375,-0.210205078125
208088.765625,288204.3125,302971.21875,273869.78125,452181.25,219528.46875,208828.6875,214889.328125,-0.208984375
207805.875,287638.71875,302106.8125,273558.46875,451661.1875,219439.328125,208610.09375,214566.65625,-0.207763671875
207648.515625,286941.6875,301538.375,273468.78125,451180.96875,219399.734375,208484.5625,214446.578125,-0.20703125
207822.859375,287040.5,301993.1875,273710.8125,451351.3125,219458.828125,208616.796875,214679.671875,-0.203857421875
208102.0,287821.28125,302879.46875,273968.03125,451935.21875,219537.59375,208833.25,214959.328125,-0.2021484375
208095.46875,288201.4375,302957.71875,273881.21875,452097.9375,219516.9375,208827.0,214892.0,-0.201904296875
207808.734375,287638.625,302095.90625,273565.0625,451583.65625,219421.09375,208604.640625,214563.875,-0.201171875
207643.78125,286934.09375,301523.96875,273464.5,451105.96875,219378.625,208479.296875,214438.265625,-0.201416015625
207824.390625,287037.1875,301986.65625,273702.3125,451292.75,219448.640625,208620.28125,214679.84375,-0.200439453125
208106.109375,287813.40625,302873.5625,273948.8125,451892.03125,219532.5,208836.46875,214958.078125,-0.20166015625
208105.21875,288198.21875,302959.9375,273860.125,452076.9375,219521.5,208836.203125,214891.828125,-0.202392578125
207821.609375,287638.09375,302103.40625,273552.09375,451580.1875,219429.5,208618.5,214566.828125,-0.202880859375
207658.359375,286931.40625,301531.75,273460.46875,451113.5625,219391.40625,208491.0,214439.703125,-0.201904296875
207830.90625,287022.15625,301984.0625,273702.75,451294.78125,219455.0625,208620.734375,214667.5,-0.203125
208107.09375,287795.1875,302876.4375,273962.84375,451894.53125,219532.765625,208833.875,214948.25,-0.20361328125
208112.28125,288195.90625,302981.84375,273887.03125,452092.03125,219522.390625,208837.640625,214892.0,-0.2041015625
207827.15625,287648.0,302132.46875,273572.5,451595.1875,219431.640625,208618.140625,214566.296875,-0.2021484375
207655.765625,286936.96875,301555.8125,273466.8125,451118.21875,219390.078125,208486.890625,214433.53125,-0.2001953125
207824.828125,287016.8125,302005.4375,273698.09375,451290.25,219454.359375,208617.328125,214662.671875,-0.203125
208104.40625,287793.125,302893.6875,273950.0625,451878.25,219536.515625,208831.375,214943.234375,-0.203857421875
208105.5625,288192.9375,302989.90625,273871.28125,452057.25,219524.8125,208832.53125,214884.234375,-0.201904296875
207822.59375,287648.46875,302141.875,273566.6875,451553.4375,219432.546875,208614.5625,214562.90625,-0.20166015625
207661.21875,286954.40625,301570.28125,273474.15625,451071.0,219393.015625,208487.96875,214437.640625,-0.204345703125
207828.5,287033.4375,302010.875,273710.71875,451224.15625,219455.0625,208614.390625,214666.609375,-0.203857421875
208101.546875,287799.5625,302897.09375,273967.5,451801.46875,219534.109375,208828.421875,214951.109375,-0.202880859375
208100.03125,288190.625,302994.375,273885.25,451974.28125,219523.109375,208830.84375,214895.140625,-0.204833984375
207813.390625,287645.40625,302138.03125,273567.21875,451457.0625,219429.859375,208606.421875,214565.3125,-0.204345703125
207646.203125,286944.1875,301554.375,273462.15625,450966.03125,219385.78125,208475.625,214432.1875,-0.204833984375
207813.921875,287024.75,301992.1875,273691.03125,451122.5,219447.921875,208606.421875,214661.34375,-0.203857421875
208094.65625,287799.65625,302882.15625,273949.15625,451709.09375,219534.015625,208824.140625,214945.828125,-0.2041015625
208097.609375,288200.90625,302986.40625,273870.46875,451894.1875,219522.84375,208829.5,214889.765625,-0.203125
207810.796875,287652.3125,302132.125,273562.03125,451390.625,219428.609375,208611.609375,214562.546875,-0.205078125
207646.640625,286956.28125,301549.53125,273469.40625,450913.46875,219387.203125,208484.5625,214431.46875,-0.206298828125
207810.25,287027.09375,301984.0625,273705.4375,451079.6875,219449.265625,208615.546875,214659.28125,-0.207275390625
208088.671875,287794.28125,302872.9375,273963.375,451674.3125,219529.015625,208833.15625,214940.90625,-0.206787109375
208094.390625,288197.875,302981.9375,273882.375,451871.65625,219516.21875,208835.75,214884.40625,-0.20703125
207819.734375,287658.75,302136.6875,273570.25,451379.5625,219426.1875,208618.859375,214562.546875,-0.205810546875
207651.03125,286945.1875,301547.84375,273465.375,450902.9375,219385.421875,208491.359375,214432.640625,-0.20703125
207816.421875,287008.65625,301976.46875,273694.1875,451066.8125,219443.53125,208618.59375,214654.8125,-0.20849609375
208101.71875,287774.0625,302872.78125,273957.84375,451664.5,219528.921875,208836.109375,214940.28125,-0.20849609375
208114.6875,288178.65625,302993.03125,273891.21875,451866.09375,219523.015625,208843.890625,214888.15625,-0.209228515625
207843.421875,287650.15625,302152.3125,273591.34375,451375.875,219434.953125,208627.96875,214567.90625,-0.20751953125
207685.53125,286950.0,301564.21875,273495.40625,450893.09375,219395.796875,208498.25,214437.1875,-0.20703125
207852.546875,287008.40625,301988.4375,273726.28125,451042.65625,219456.328125,208621.71875,214661.34375,-0.206787109375
208135.34375,287778.28125,302881.25,273983.21875,451626.6875,219538.9375,208837.90625,214945.203125,-0.20703125
208145.4375,288186.34375,302997.21875,273901.6875,451811.9375,219529.28125,208839.875,214890.484375,-0.207275390625
207869.53125,287656.3125,302157.875,273591.96875,451311.96875,219444.78125,208626.28125,214573.453125,-0.20654296875
207702.96875,286947.40625,301564.75,273487.90625,450821.65625,219407.140625,208496.28125,214443.8125,-0.207275390625
