EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
5.767,3.935,-6.263,-5.217,-3.068,8.766,0.020,-2.947,-0.078,0.934,-0.421,-1.282,-0.580,0.244,60.000,96624.000,1.000
11.131,7.369,-3.552,-3.522,-0.207,11.435,5.681,-3.186,-0.080,0.933,-0.423,-1.373,-0.732,0.214,60.000,96625.000,1.000
14.673,9.779,-1.367,-2.777,2.005,12.709,10.124,-3.450,-0.081,0.934,-0.421,-1.343,-0.916,0.122,60.000,96626.000,1.000
15.393,10.482,-0.027,-3.260,2.628,12.160,11.660,-3.474,-0.078,0.934,-0.421,-1.404,-1.068,0.000,60.000,96627.000,1.000
14.211,10.241,0.812,-4.305,1.833,10.202,10.249,-2.854,-0.076,0.933,-0.422,-1.404,-1.343,-0.092,60.000,96628.000,1.000
12.440,10.096,1.421,-5.086,0.420,7.727,7.228,-1.564,-0.072,0.935,-0.422,-1.465,-1.648,-0.214,60.000,96629.000,1.000
10.491,10.368,1.717,-5.229,-0.812,5.756,4.360,-0.020,-0.067,0.933,-0.417,-1.526,-1.740,-0.183,60.000,96630.000,1.000
8.409,10.910,1.664,-4.627,-1.222,5.131,3.002,1.367,-0.068,0.936,-0.416,-1.556,-1.862,-0.153,60.000,96631.000,1.000
5.662,10.993,1.198,-3.544,-0.814,5.703,3.014,2.281,-0.064,0.933,-0.416,-1.465,-1.923,-0.214,60.000,96632.000,1.000
2.274,10.252,0.552,-2.080,0.209,6.688,3.659,2.840,-0.062,0.933,-0.420,-1.434,-1.831,-0.214,60.000,96633.000,1.000
-1.274,8.958,0.020,-0.282,1.518,7.248,4.184,3.342,-0.059,0.934,-0.421,-1.373,-1.923,-0.061,60.000,96634.000,1.000
-4.611,7.556,-0.297,1.565,2.485,6.849,3.844,3.759,-0.059,0.932,-0.422,-1.465,-1.831,0.000,60.000,96635.000,1.000
-7.070,6.550,-0.329,3.203,2.617,5.506,2.403,3.758,-0.060,0.932,-0.421,-1.465,-1.740,0.031,60.000,96636.000,1.000
-8.261,6.092,-0.071,4.538,1.873,3.671,0.232,3.036,-0.059,0.931,-0.417,-1.526,-1.617,0.122,60.000,96637.000,1.000
-7.709,6.304,0.865,6.072,1.125,2.313,-1.378,1.975,-0.058,0.930,-0.414,-1.465,-1.434,0.092,60.000,96638.000,1.000
-5.538,6.999,2.928,8.294,1.381,2.146,-1.515,1.372,-0.057,0.929,-0.412,-1.434,-1.312,0.122,60.000,96639.000,1.000
-2.628,7.694,6.108,11.037,2.941,3.055,-0.544,1.859,-0.056,0.928,-0.417,-1.495,-1.129,0.275,60.000,96640.000,1.000
0.410,8.262,9.772,13.586,5.376,4.297,0.731,3.538,-0.057,0.927,-0.418,-1.404,-0.916,0.275,60.000,96641.000,1.000
2.818,8.586,12.639,14.861,7.600,4.839,1.610,5.659,-0.059,0.926,-0.417,-1.373,-0.793,0.336,60.000,96642.000,1.000
4.361,8.822,13.831,14.464,8.840,4.365,2.202,7.244,-0.059,0.922,-0.418,-1.221,-0.671,0.366,60.000,96643.000,1.000
5.083,9.153,13.342,12.882,8.982,3.390,2.849,7.763,-0.059,0.926,-0.415,-1.160,-0.641,0.366,60.000,96644.000,1.000
5.014,9.559,11.965,11.075,8.460,2.704,3.698,7.569,-0.061,0.926,-0.414,-1.099,-0.427,0.458,60.000,96645.000,1.000
4.623,10.054,10.774,9.913,8.002,2.646,4.719,7.538,-0.060,0.926,-0.414,-1.129,-0.305,0.549,60.000,96646.000,1.000
3.980,10.202,10.049,9.284,7.716,2.469,4.828,7.805,-0.061,0.926,-0.415,-1.099,-0.153,0.397,60.000,96647.000,1.000
3.455,9.735,9.498,8.644,7.361,1.397,2.983,7.649,-0.060,0.924,-0.416,-0.977,-0.031,0.366,60.000,96648.000,1.000
3.429,8.750,8.713,7.625,6.711,-0.551,-0.675,6.292,-0.060,0.923,-0.416,-0.793,0.031,0.275,60.000,96649.000,1.000
3.743,7.467,7.604,6.362,5.743,-2.704,-4.748,3.864,-0.062,0.924,-0.416,-0.793,0.000,0.275,60.000,96650.000,1.000
4.412,6.438,6.624,5.570,4.830,-4.224,-7.233,1.536,-0.061,0.925,-0.418,-0.671,0.122,0.244,60.000,96651.000,1.000
5.215,5.972,6.112,5.688,4.158,-4.862,-7.147,0.502,-0.064,0.925,-0.414,-0.610,0.275,0.214,60.000,96652.000,1.000
6.195,6.144,6.132,6.626,3.682,-4.845,-4.808,1.442,-0.063,0.928,-0.420,-0.610,0.305,0.153,60.000,96653.000,1.000
7.349,6.685,6.354,7.690,3.132,-4.607,-1.617,4.183,-0.063,0.926,-0.416,-0.549,0.305,0.244,60.000,96654.000,1.000
8.508,7.200,6.434,8.085,2.372,-4.303,0.984,7.640,-0.063,0.927,-0.417,-0.519,0.427,0.244,60.000,96655.000,1.000
9.882,7.586,6.446,7.577,1.712,-3.677,2.621,10.238,-0.062,0.930,-0.417,-0.458,0.519,0.122,60.000,96656.000,1.000
11.252,7.478,6.425,6.215,1.234,-2.877,3.262,10.582,-0.063,0.930,-0.419,-0.397,0.549,0.183,60.000,96657.000,1.000
12.532,6.638,6.404,4.406,0.839,-2.423,3.153,8.393,-0.063,0.929,-0.419,-0.458,0.580,0.183,60.000,96658.000,1.000
13.297,4.781,6.199,2.408,0.199,-2.946,2.541,4.350,-0.063,0.930,-0.419,-0.427,0.549,0.214,60.000,96659.000,1.000
12.548,1.449,5.553,0.172,-1.112,-4.703,1.443,-0.324,-0.064,0.932,-0.423,-0.458,0.610,0.153,60.000,96660.000,1.000
10.280,-3.082,4.752,-2.010,-2.960,-7.099,-0.044,-3.966,-0.064,0.931,-0.422,-0.488,0.671,0.122,60.000,96661.000,1.000
7.462,-7.817,4.432,-3.520,-4.752,-9.190,-1.915,-5.259,-0.064,0.932,-0.422,-0.488,0.671,0.122,60.000,96662.000,1.000
5.776,-11.226,5.228,-3.637,-5.624,-10.161,-3.726,-4.112,-0.065,0.934,-0.417,-0.549,0.671,0.275,60.000,96663.000,1.000
6.040,-12.316,6.872,-2.459,-5.301,-10.075,-5.193,-2.071,-0.070,0.936,-0.418,-0.458,0.641,0.305,60.000,96664.000,1.000
7.463,-11.387,8.131,-1.072,-4.417,-9.856,-6.600,-1.100,-0.069,0.934,-0.417,-0.519,0.549,0.336,60.000,96665.000,1.000
8.544,-9.829,7.822,-0.651,-3.897,-10.328,-8.042,-1.843,-0.069,0.936,-0.417,-0.580,0.458,0.427,60.000,96666.000,1.000
7.317,-9.812,5.455,-1.958,-4.608,-11.678,-9.352,-3.585,-0.070,0.936,-0.420,-0.549,0.427,0.519,60.000,96667.000,1.000
3.285,-12.338,1.768,-4.682,-6.543,-13.171,-9.860,-5.137,-0.069,0.936,-0.423,-0.610,0.397,0.488,60.000,96668.000,1.000
-2.397,-16.558,-2.013,-7.924,-9.052,-14.064,-9.355,-6.044,-0.070,0.935,-0.422,-0.641,0.305,0.458,60.000,96669.000,1.000
-8.108,-20.703,-5.103,-10.960,-11.546,-14.329,-8.609,-6.812,-0.070,0.934,-0.422,-0.732,0.153,0.366,60.000,96670.000,1.000
-12.113,-22.926,-7.162,-13.225,-13.450,-14.206,-8.358,-7.910,-0.071,0.936,-0.419,-0.824,0.092,0.519,60.000,96671.000,1.000
-13.782,-22.524,-8.281,-14.495,-14.364,-13.825,-8.836,-8.946,-0.070,0.935,-0.422,-0.824,0.000,0.397,60.000,96672.000,1.000
-13.377,-19.942,-8.601,-14.668,-13.941,-12.893,-9.356,-8.764,-0.070,0.934,-0.422,-0.732,-0.092,0.488,60.000,96673.000,1.000
-12.115,-16.493,-8.401,-13.942,-12.197,-11.150,-9.165,-7.011,-0.070,0.933,-0.418,-0.641,-0.244,0.458,60.000,96674.000,1.000
-11.503,-13.486,-7.898,-12.587,-9.422,-8.577,-8.033,-4.784,-0.070,0.930,-0.420,-0.671,-0.397,0.397,60.000,96675.000,1.000
-11.866,-11.235,-6.976,-10.564,-5.822,-5.298,-5.893,-3.518,-0.070,0.928,-0.421,-0.732,-0.427,0.458,60.000,96676.000,1.000
-13.126,-9.740,-5.734,-8.121,-2.025,-1.956,-3.201,-3.953,-0.069,0.926,-0.422,-0.580,-0.488,0.397,60.000,96677.000,1.000
-14.875,-8.930,-4.398,-5.777,1.095,0.660,-0.594,-5.609,-0.067,0.925,-0.421,-0.549,-0.580,0.275,60.000,96678.000,1.000
-16.965,-9.058,-3.438,-4.353,2.580,1.799,0.909,-7.408,-0.067,0.924,-0.424,-0.519,-0.580,0.336,60.000,96679.000,1.000
-19.524,-10.506,-3.371,-4.538,1.925,1.119,0.312,-8.405,-0.064,0.923,-0.426,-0.427,-0.610,0.336,60.000,96680.000,1.000
-21.759,-12.680,-4.091,-6.026,-0.081,-0.665,-1.947,-7.986,-0.060,0.925,-0.424,-0.366,-0.641,0.458,60.000,96681.000,1.000
-22.646,-14.339,-5.093,-7.791,-1.931,-2.224,-4.283,-6.127,-0.057,0.926,-0.422,-0.305,-0.549,0.397,60.000,96682.000,1.000
