EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
9.648,0.678,2.314,0.965,6.700,-5.255,-8.198,-3.713,-0.080,0.898,-0.491,-0.977,-0.854,0.275,66.667,28161.000,1.000
10.202,0.197,3.767,1.935,8.515,-4.500,-6.048,-3.009,-0.079,0.898,-0.492,-0.854,-0.885,0.336,66.667,28162.000,1.000
9.686,0.330,4.397,2.665,9.475,-3.611,-3.032,-2.096,-0.077,0.900,-0.491,-0.854,-0.854,0.336,66.667,28163.000,1.000
7.401,0.490,3.452,2.078,8.813,-3.577,-1.664,-1.516,-0.077,0.899,-0.493,-0.885,-0.702,0.427,66.667,28164.000,1.000
4.021,0.335,1.271,0.200,6.811,-4.576,-2.570,-1.298,-0.077,0.899,-0.493,-0.977,-0.732,0.549,66.667,28165.000,1.000
1.485,0.370,-0.773,-1.818,4.730,-5.927,-4.043,-0.874,-0.077,0.900,-0.490,-0.977,-0.671,0.610,66.667,28166.000,1.000
1.528,1.582,-1.333,-2.633,3.893,-6.752,-3.809,0.340,-0.076,0.897,-0.486,-0.885,-0.641,0.519,66.667,28167.000,1.000
3.018,3.160,-0.681,-2.278,4.111,-7.127,-2.229,1.820,-0.076,0.897,-0.490,-0.885,-0.458,0.519,66.667,28168.000,1.000
4.466,3.870,0.560,-1.131,4.826,-7.172,-0.338,3.143,-0.077,0.898,-0.489,-0.854,-0.427,0.458,66.667,28169.000,1.000
5.309,3.146,1.967,0.444,5.616,-7.063,1.157,4.272,-0.075,0.900,-0.488,-0.885,-0.366,0.427,66.667,28170.000,1.000
6.328,1.657,3.722,2.431,6.572,-6.780,2.435,5.545,-0.074,0.899,-0.491,-0.916,-0.305,0.519,66.667,28171.000,1.000
8.429,0.646,6.057,4.821,7.921,-6.222,4.113,7.071,-0.075,0.899,-0.491,-0.946,-0.183,0.549,66.667,28172.000,1.000
10.108,-0.347,7.977,6.571,8.751,-6.012,5.165,7.811,-0.078,0.900,-0.490,-1.068,0.031,0.488,66.667,28173.000,1.000
10.075,-1.831,8.659,7.005,8.408,-6.348,4.949,7.140,-0.075,0.900,-0.489,-1.190,0.031,0.488,66.667,28174.000,1.000
8.437,-3.370,7.933,6.224,7.043,-6.930,3.521,5.275,-0.075,0.900,-0.489,-1.190,0.000,0.549,66.667,28175.000,1.000
6.644,-3.754,6.413,5.079,5.536,-7.095,1.529,3.169,-0.076,0.898,-0.488,-1.160,0.000,0.580,66.667,28176.000,1.000
6.046,-2.188,4.912,4.408,4.671,-6.392,0.021,1.767,-0.078,0.896,-0.490,-1.099,0.122,0.580,66.667,28177.000,1.000
5.619,-0.245,3.348,3.853,3.807,-5.440,-1.093,0.840,-0.078,0.896,-0.488,-1.160,0.061,0.580,66.667,28178.000,1.000
4.694,0.453,1.962,3.146,2.326,-4.601,-1.389,0.111,-0.080,0.899,-0.485,-1.129,0.092,0.458,66.667,28179.000,1.000
3.562,-0.555,1.133,2.287,0.072,-3.842,-0.784,-0.657,-0.079,0.898,-0.485,-1.038,0.214,0.397,66.667,28180.000,1.000
3.117,-2.623,1.152,1.574,-2.581,-2.755,0.153,-1.521,-0.077,0.900,-0.490,-1.068,0.183,0.519,66.667,28181.000,1.000
4.177,-4.373,1.971,1.403,-4.971,-0.963,1.100,-2.322,-0.076,0.899,-0.487,-1.129,0.214,0.488,66.667,28182.000,1.000
5.671,-5.429,2.538,1.339,-7.206,0.866,1.178,-3.432,-0.078,0.899,-0.487,-1.160,0.275,0.427,66.667,28183.000,1.000
6.681,-5.573,2.181,1.068,-9.232,2.006,0.374,-4.834,-0.078,0.898,-0.489,-1.221,0.275,0.519,66.667,28184.000,1.000
6.643,-5.042,0.704,0.361,-10.976,1.901,-1.363,-6.367,-0.078,0.896,-0.490,-1.190,0.214,0.427,66.667,28185.000,1.000
5.733,-4.344,-1.395,-0.618,-12.240,0.633,-4.112,-7.721,-0.079,0.896,-0.493,-1.068,0.305,0.458,66.667,28186.000,1.000
