FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,Counter,Validation,Label
232391.1875,246394.828125,241224.78125,236825.78125,222567.78125,228827.515625,219878.5,210313.921875,165467.0,1.0,4
232347.5625,246377.296875,241219.59375,236826.84375,222671.3125,228826.359375,219913.90625,210326.703125,165468.0,1.0,4
232281.03125,246308.015625,241198.765625,236791.171875,222562.765625,228793.359375,219858.828125,210300.0625,165469.0,1.0,4
232302.671875,246306.40625,241186.234375,236772.9375,222438.21875,228771.8125,219805.1875,210263.9375,165470.0,1.0,4
232347.828125,246341.625,241187.046875,236783.390625,222408.71875,228778.34375,219799.5625,210261.796875,165471.0,1.0,4
232377.6875,246384.984375,241190.625,236814.328125,222550.421875,228804.171875,219860.625,210295.6875,165472.0,1.0,4
232324.21875,246353.609375,241179.359375,236808.421875,222639.296875,228799.890625,219890.921875,210306.59375,165473.0,1.0,4
232263.0625,246291.5625,241173.28125,236780.171875,222532.375,228773.953125,219842.65625,210274.40625,165474.0,1.0,4
232297.3125,246304.703125,241180.875,236772.21875,222428.828125,228761.984375,219799.734375,210254.015625,165475.0,1.0,4
232357.21875,246352.09375,241211.1875,236798.6875,222417.578125,228790.046875,219812.078125,210275.46875,165476.0,1.0,4
232380.90625,246390.71875,241222.546875,236827.390625,222547.75,228816.96875,219875.734375,210312.140625,165477.0,1.0,4
232333.78125,246365.140625,241211.984375,236826.84375,222640.28125,228817.140625,219905.765625,210322.234375,165478.0,1.0,4
232265.84375,246295.140625,241184.71875,236790.015625,222523.96875,228784.515625,219847.5625,210282.1875,165479.0,1.0,4
232312.6875,246317.9375,241191.515625,236794.75,222433.484375,228787.1875,219818.515625,210274.9375,165480.0,1.0,4
232357.390625,246347.4375,241188.296875,236800.203125,222404.96875,228792.375,219807.25,210275.296875,165481.0,1.0,4
232399.5,246403.765625,241208.953125,236838.65625,222549.265625,228830.015625,219876.984375,210324.828125,165482.0,1.0,4
232347.734375,246378.28125,241204.03125,236835.4375,222647.4375,228828.5,219908.8125,210336.09375,165483.0,1.0,4
232268.4375,246299.34375,241183.203125,236790.28125,222525.65625,228785.046875,219847.125,210290.234375,165484.0,1.0,4
232294.625,246302.734375,241186.15625,236775.890625,222412.390625,228771.1875,219800.453125,210260.015625,165485.0,1.0,4
232348.453125,246343.421875,241204.75,236796.0,222393.703125,228788.796875,219801.515625,210268.140625,165486.0,1.0,4
232390.03125,246402.25,241221.46875,236837.578125,222542.65625,228818.84375,219873.5,210313.03125,165487.0,1.0,4
232335.671875,246371.484375,241200.015625,236824.4375,222630.265625,228805.96875,219891.46875,210311.0625,165488.0,1.0,4
232260.03125,246296.75,241175.15625,236783.75,222510.203125,228772.0,219831.65625,210275.203125,165489.0,1.0,4
232299.90625,246312.21875,241179.71875,236779.28125,222417.65625,228766.890625,219800.359375,210264.75,165490.0,1.0,4
232358.109375,246355.75,241192.671875,236797.515625,222400.140625,228786.5625,219805.359375,210270.734375,165491.0,1.0,4
232399.859375,246412.078125,241217.625,236837.3125,222546.9375,228824.921875,219879.3125,210318.125,165492.0,1.0,4
232346.65625,246382.9375,241207.875,236829.703125,222636.625,228817.046875,219904.609375,210328.234375,165493.0,1.0,4
232265.125,246297.015625,241181.59375,236785.0,222513.234375,228776.828125,219839.875,210272.609375,165494.0,1.0,4
232298.921875,246306.125,241181.140625,236775.53125,222408.625,228766.265625,219798.390625,210249.734375,165495.0,1.0,4
232365.078125,246357.09375,241207.25,236808.78125,222405.765625,228799.34375,219817.171875,210276.109375,165496.0,1.0,4
232393.59375,246396.515625,241212.078125,236835.4375,222539.96875,228826.796875,219877.78125,210311.5,165497.0,1.0,4
232335.484375,246361.75,241195.265625,236821.125,222623.921875,228815.796875,219900.5,210318.296875,165498.0,1.0,4
232276.484375,246302.640625,241190.171875,236798.5,222531.296875,228797.5625,219858.109375,210291.484375,165499.0,1.0,4
232303.921875,246310.15625,241187.3125,236785.453125,222429.734375,228777.984375,219809.125,210259.828125,165500.0,1.0,4
232366.15625,246361.46875,241215.125,236812.625,222424.71875,228807.484375,219824.046875,210283.25,165501.0,1.0,4
232392.078125,246396.609375,241226.5625,236838.203125,222554.0,228832.609375,219880.109375,210319.90625,165502.0,1.0,4
232343.265625,246373.09375,241211.28125,236830.421875,222646.546875,228818.03125,219903.0,210322.140625,165503.0,1.0,4
232272.28125,246301.484375,241189.109375,236794.03125,222539.34375,228783.890625,219849.0,210281.015625,165504.0,1.0,4
232303.125,246305.859375,241187.9375,236782.234375,222438.671875,228774.9375,219805.90625,210258.75,165505.0,1.0,4
232348.09375,246336.53125,241190.0,236789.5625,222410.421875,228783.609375,219799.90625,210264.84375,165506.0,1.0,4
232379.65625,246384.09375,241196.4375,236817.546875,222542.5625,228808.5625,219861.6875,210302.390625,165507.0,1.0,4
232344.34375,246372.03125,241198.9375,236826.125,222648.234375,228816.15625,219902.015625,210319.734375,165508.0,1.0,4
232280.59375,246308.015625,241189.8125,236798.234375,222543.71875,228791.03125,219853.5625,210287.90625,165509.0,1.0,4
232307.765625,246306.3125,241189.015625,236783.9375,222435.90625,228774.671875,219807.421875,210257.59375,165510.0,1.0,4
232351.671875,246338.046875,241193.125,236792.421875,222410.0625,228782.625,219805.09375,210261.265625,165511.0,1.0,4
232391.90625,246396.25,241212.4375,236831.765625,222549.71875,228818.65625,219882.703125,210312.3125,165512.0,1.0,4
232343.984375,246371.3125,241198.21875,236824.171875,222641.984375,228807.9375,219909.34375,210320.890625,165513.0,1.0,4
232263.78125,246288.78125,241174.0,236780.890625,222520.5625,228764.390625,219847.390625,210281.28125,165514.0,1.0,4
232284.34375,246284.40625,241169.171875,236765.15625,222409.875,228748.921875,219797.140625,210246.421875,165515.0,1.0,4
232347.375,246333.484375,241191.78125,236790.453125,222399.78125,228776.1875,219811.171875,210258.046875,165516.0,1.0,4
232388.234375,246390.53125,241211.0,236828.71875,222536.484375,228810.265625,219879.578125,210304.171875,165517.0,1.0,4
232337.1875,246365.40625,241196.609375,236822.46875,222626.609375,228800.875,219905.328125,210309.546875,165518.0,1.0,4
232269.140625,246297.90625,241184.8125,236795.546875,222521.734375,228775.390625,219857.765625,210283.796875,165519.0,1.0,4
232295.078125,246301.9375,241183.65625,236787.59375,222423.5625,228763.328125,219815.65625,210271.625,165520.0,1.0,4
232345.765625,246340.109375,241192.140625,236800.109375,222407.28125,228778.703125,219817.609375,210276.546875,165521.0,1.0,4
232372.6875,246380.515625,241200.1875,236826.40625,222531.65625,228805.25,219874.921875,210305.96875,165522.0,1.0,4
232329.671875,246361.296875,241190.265625,236820.046875,222623.296875,228800.609375,219901.5625,210313.390625,165523.0,1.0,4
232260.03125,246293.4375,241173.90625,236785.8125,222516.1875,228772.796875,219854.546875,210283.25,165524.0,1.0,4
232298.65625,246309.4375,241184.625,236786.96875,222425.265625,228772.890625,219821.640625,210280.484375,165525.0,1.0,4
232354.171875,246348.78125,241198.3125,236801.546875,222406.21875,228785.578125,219816.453125,210279.140625,165526.0,1.0,4
232383.234375,246389.015625,241205.734375,236829.796875,222532.90625,228807.9375,219874.484375,210312.3125,165527.0,1.0,4
232344.15625,246369.515625,241198.84375,236830.78125,222630.890625,228807.21875,219907.46875,210320.8125,165528.0,1.0,4
232277.640625,246300.953125,241183.296875,236796.265625,222517.796875,228775.125,219852.390625,210282.625,165529.0,1.0,4
232312.953125,246314.890625,241188.296875,236790.453125,222427.3125,228766.1875,219817.25,210268.59375,165530.0,1.0,4
232363.921875,246352.890625,241201.265625,236802.53125,222409.078125,228776.90625,219820.75,210273.59375,165531.0,1.0,4
232399.140625,246400.90625,241219.046875,236835.078125,222538.71875,228805.703125,219880.46875,210314.8125,165532.0,1.0,4
232345.59375,246372.46875,241205.203125,236826.671875,222625.4375,228791.84375,219899.421875,210320.8125,165533.0,1.0,4
232267.359375,246293.078125,241183.734375,236786.875,222513.140625,228758.671875,219844.265625,210278.609375,165534.0,1.0,4
232318.765625,246317.84375,241200.375,236792.6875,222433.3125,228758.9375,219818.15625,210269.9375,165535.0,1.0,4
232373.3125,246359.421875,241210.828125,236807.71875,222419.359375,228773.78125,219820.03125,210282.265625,165536.0,1.0,4
232401.734375,246399.65625,241218.78125,236831.578125,222529.328125,228798.8125,219874.828125,210309.1875,165537.0,1.0,4
232353.375,246372.5625,241202.78125,236823.359375,222621.6875,228795.421875,219899.875,210307.9375,165538.0,1.0,4
232266.375,246286.1875,241176.046875,236778.5625,222497.953125,228752.953125,219835.3125,210260.453125,165539.0,1.0,4
232300.625,246298.171875,241180.609375,236776.328125,222403.265625,228746.15625,219800.359375,210247.578125,165540.0,1.0,4
232378.40625,246364.15625,241213.25,236812.625,222410.953125,228784.15625,219823.515625,210275.921875,165541.0,1.0,4
232417.109375,246416.109375,241232.015625,236848.578125,222542.65625,228820.71875,219890.484375,210323.75,165542.0,1.0,4
232360.078125,246382.046875,241212.96875,236835.34375,222628.21875,228810.890625,219911.578125,210321.875,165543.0,1.0,4
232275.234375,246297.453125,241188.5625,236792.328125,222509.125,228772.0,219849.265625,210276.1875,165544.0,1.0,4
232313.5,246312.84375,241192.40625,236791.984375,222424.09375,228769.671875,219813.0625,210263.3125,165545.0,1.0,4
232364.984375,246350.5625,241194.734375,236799.75,222406.3125,228779.140625,219810.734375,210269.21875,165546.0,1.0,4
232398.421875,246396.96875,241207.609375,236830.78125,222533.625,228807.9375,219872.953125,210307.484375,165547.0,1.0,4
232361.140625,246382.125,241209.21875,236836.0625,222634.5625,228815.09375,219911.5,210320.625,165548.0,1.0,4
232262.890625,246283.6875,241173.8125,236779.546875,222499.28125,228757.953125,219833.53125,210262.328125,165549.0,1.0,4
232297.578125,246296.125,241183.46875,236776.59375,222406.3125,228754.46875,219799.46875,210249.546875,165550.0,1.0,4
232362.484375,246350.203125,241204.125,236799.21875,222407.28125,228781.5625,219814.3125,210275.828125,165551.0,1.0,4
232395.5625,246394.5625,241217.71875,236832.5625,222532.90625,228814.109375,219876.0,210315.890625,165552.0,1.0,4
232360.34375,246379.796875,241213.78125,236837.390625,222642.515625,228821.875,219916.859375,210329.390625,165553.0,1.0,4
232276.125,246293.703125,241189.8125,236792.328125,222526.640625,228782.8125,219854.8125,210280.390625,165554.0,1.0,4
232303.5625,246295.046875,241187.046875,236780.890625,222426.875,228764.84375,219805.359375,210258.75,165555.0,1.0,4
232364.8125,246346.71875,241196.609375,236797.875,222420.609375,228785.140625,219811.796875,210269.390625,165556.0,1.0,4
232393.421875,246389.453125,241206.0,236823.1875,222543.71875,228809.1875,219869.296875,210305.703125,165557.0,1.0,4
232350.421875,246370.328125,241205.734375,236828.1875,222643.6875,228813.828125,219908.625,210322.328125,165558.0,1.0,4
232272.359375,246294.6875,241185.703125,236791.359375,222531.125,228781.46875,219855.34375,210282.0,165559.0,1.0,4
232303.125,246305.78125,241184.1875,236783.484375,222437.0625,228771.09375,219815.65625,210258.484375,165560.0,1.0,4
232348.625,246336.796875,241184.546875,236788.9375,222413.453125,228776.1875,219809.65625,210260.8125,165561.0,1.0,4
232380.015625,246380.25,241196.4375,236820.953125,222533.0,228800.875,219864.28125,210295.6875,165562.0,1.0,4
232339.59375,246366.578125,241192.40625,236822.640625,222632.765625,228804.171875,219900.859375,210305.609375,165563.0,1.0,4
232259.046875,246289.234375,241173.1875,236785.625,222517.890625,228770.03125,219848.015625,210273.6875,165564.0,1.0,4
232297.84375,246304.515625,241187.046875,236785.890625,222430.359375,228768.859375,219818.234375,210267.4375,165565.0,1.0,4
