FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,Counter,Validation,Label
227188.5,247682.28125,305495.53125,258972.328125,218856.40625,228149.625,225153.515625,220215.65625,10694.0,1.0,2
229988.203125,249623.75,306951.96875,260884.203125,220526.875,229615.28125,227741.75,222992.546875,10695.0,1.0,2
229347.140625,249314.234375,306544.1875,260339.09375,220241.765625,229138.46875,227463.4375,222686.421875,10696.0,1.0,2
226188.484375,247195.828125,304818.875,258077.90625,218399.890625,227363.03125,224723.640625,219747.875,10697.0,1.0,2
224521.3125,245981.578125,303995.1875,257028.171875,217371.53125,226603.609375,223054.6875,217955.359375,10698.0,1.0,2
227149.4375,247652.515625,305445.28125,258936.828125,218836.46875,228134.34375,225126.609375,220186.421875,10699.0,1.0,2
229972.28125,249612.046875,306921.46875,260866.6875,220520.796875,229609.296875,227727.265625,222984.046875,10700.0,1.0,2
229351.078125,249315.921875,306527.0,260332.484375,220246.328125,229138.375,227463.96875,222697.421875,10701.0,1.0,2
226206.109375,247212.546875,304806.8125,258076.03125,218413.65625,227363.5625,224736.78125,219771.390625,10702.0,1.0,2
224520.515625,245993.65625,303975.15625,257016.1875,217377.15625,226591.625,223054.6875,217963.140625,10703.0,1.0,2
227140.3125,247663.421875,305424.1875,258920.03125,218835.75,228115.75,225116.40625,220180.875,10704.0,1.0,2
229970.765625,249625.546875,306906.46875,260858.640625,220526.25,229599.71875,227725.9375,222986.5625,10705.0,1.0,2
229355.015625,249325.9375,306507.59375,260326.3125,220249.546875,229126.046875,227464.59375,222705.46875,10706.0,1.0,2
226217.28125,247224.515625,304793.59375,258074.78125,218418.75,227352.203125,224744.921875,219787.390625,10707.0,1.0,2
224512.375,245989.625,303956.28125,257006.0,217376.171875,226572.765625,223051.109375,217970.5625,10708.0,1.0,2
227114.65625,247644.109375,305397.09375,258897.671875,218827.703125,228087.671875,225093.609375,220171.84375,10709.0,1.0,2
229964.859375,249620.09375,306885.96875,260842.1875,220527.328125,229578.4375,227710.546875,222988.25,10710.0,1.0,2
229375.9375,249343.640625,306505.8125,260328.1875,220269.65625,229126.9375,227476.125,222733.625,10711.0,1.0,2
226231.3125,247234.0,304782.6875,258069.046875,218432.4375,227350.25,224752.96875,219809.5625,10712.0,1.0,2
224503.96875,245980.875,303928.125,256978.375,217370.90625,226556.046875,223043.234375,217967.609375,10713.0,1.0,2
227081.578125,247616.921875,305351.21875,258850.5625,218800.15625,228050.03125,225066.609375,220140.90625,10714.0,1.0,2
229946.265625,249599.53125,306859.59375,260819.65625,220515.34375,229567.453125,227708.59375,222975.109375,10715.0,1.0,2
229390.421875,249350.078125,306499.65625,260332.390625,220280.296875,229146.15625,227502.234375,222750.875,10716.0,1.0,2
226253.671875,247247.3125,304779.90625,258077.1875,218449.6875,227376.078125,224780.5,219835.59375,10717.0,1.0,2
224495.828125,245975.234375,303904.625,256964.96875,217371.625,226569.0,223035.46875,217963.765625,10718.0,1.0,2
