EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
1.588,1.835,1.744,1.729,1.597,1.782,1.569,1.442,-0.040,0.873,-0.539,-1.251,-0.824,0.061,73.333,58161.000,1.000
1.208,1.425,1.314,1.260,1.153,1.343,1.154,1.001,-0.040,0.873,-0.542,-1.282,-0.854,-0.061,73.333,58162.000,1.000
1.100,1.172,1.063,1.023,0.959,1.134,0.916,0.783,-0.042,0.872,-0.541,-1.343,-0.793,0.122,73.333,58163.000,1.000
1.082,0.976,0.894,0.895,0.887,1.002,0.783,0.690,-0.040,0.870,-0.545,-1.373,-0.732,0.244,73.333,58164.000,1.000
0.982,0.752,0.704,0.719,0.813,0.805,0.678,0.600,-0.039,0.873,-0.544,-1.373,-0.763,0.275,73.333,58165.000,1.000
0.693,0.442,0.411,0.401,0.629,0.479,0.518,0.407,-0.037,0.871,-0.542,-1.312,-0.824,0.397,73.333,58166.000,1.000
0.127,-0.042,-0.091,-0.117,0.203,-0.039,0.159,-0.006,-0.037,0.870,-0.541,-1.190,-0.793,0.458,73.333,58167.000,1.000
-0.696,-0.727,-0.825,-0.807,-0.489,-0.756,-0.469,-0.667,-0.034,0.869,-0.543,-1.068,-0.732,0.641,73.333,58168.000,1.000
-1.621,-1.534,-1.694,-1.558,-1.329,-1.584,-1.294,-1.484,-0.035,0.869,-0.542,-1.007,-0.671,0.732,73.333,58169.000,1.000
-2.389,-2.264,-2.471,-2.187,-2.072,-2.313,-2.088,-2.246,-0.032,0.868,-0.540,-1.068,-0.488,0.824,73.333,58170.000,1.000
-2.787,-2.723,-2.932,-2.538,-2.508,-2.731,-2.604,-2.732,-0.037,0.867,-0.543,-1.038,-0.397,0.916,73.333,58171.000,1.000
-2.848,-2.903,-3.065,-2.649,-2.647,-2.830,-2.797,-2.920,-0.043,0.864,-0.542,-0.824,-0.275,0.793,73.333,58172.000,1.000
-2.840,-3.017,-3.100,-2.758,-2.725,-2.835,-2.875,-3.018,-0.045,0.863,-0.540,-0.793,-0.275,0.793,73.333,58173.000,1.000
-3.115,-3.366,-3.366,-3.161,-3.063,-3.073,-3.169,-3.332,-0.048,0.866,-0.539,-0.641,-0.488,0.732,73.333,58174.000,1.000
-3.781,-4.035,-3.967,-3.903,-3.760,-3.651,-3.793,-3.950,-0.048,0.867,-0.541,-0.610,-0.580,0.610,73.333,58175.000,1.000
-4.613,-4.805,-4.687,-4.723,-4.598,-4.370,-4.527,-4.662,-0.046,0.868,-0.542,-0.458,-0.702,0.488,73.333,58176.000,1.000
-5.268,-5.367,-5.194,-5.285,-5.236,-4.920,-5.034,-5.156,-0.044,0.868,-0.544,-0.458,-0.793,0.519,73.333,58177.000,1.000
-5.442,-5.464,-5.204,-5.316,-5.366,-5.028,-5.035,-5.170,-0.040,0.869,-0.541,-0.397,-0.854,0.397,73.333,58178.000,1.000
-4.981,-4.966,-4.600,-4.710,-4.837,-4.559,-4.424,-4.596,-0.041,0.870,-0.541,-0.397,-0.824,0.397,73.333,58179.000,1.000
