FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,Counter,Validation,Label
230364.421875,270677.5,318807.0625,292674.90625,240493.96875,275496.09375,247178.203125,243436.890625,109155.0,1.0,1
230542.34375,271181.75,319445.25,292940.71875,240611.71875,275593.96875,247342.09375,243676.3125,109156.0,1.0,1
231396.453125,272583.90625,320982.96875,293390.8125,242328.140625,276359.03125,247934.765625,244432.078125,109157.0,1.0,1
231756.9375,272968.71875,321322.53125,293408.6875,243296.15625,276738.84375,248135.3125,244667.84375,109158.0,1.0,1
231124.828125,271797.40625,319979.4375,292968.4375,242165.15625,276210.0,247668.609375,244055.3125,109159.0,1.0,1
230368.359375,270683.125,318808.125,292678.0625,240503.265625,275503.5,247182.953125,243441.71875,109160.0,1.0,1
230537.875,271174.0625,319436.21875,292942.59375,240609.296875,275598.53125,247350.046875,243677.03125,109161.0,1.0,1
231391.171875,272573.28125,320969.90625,293387.9375,242319.828125,276351.53125,247933.875,244429.921875,109162.0,1.0,1
231764.4375,272971.125,321321.1875,293408.78125,243300.359375,276737.21875,248147.203125,244677.765625,109163.0,1.0,1
231136.265625,271803.75,319983.65625,292967.71875,242181.96875,276215.28125,247682.640625,244062.109375,109164.0,1.0,1
230368.09375,270678.21875,318800.875,292671.4375,240511.3125,275503.0625,247186.703125,243440.734375,109165.0,1.0,1
230529.015625,271160.8125,319413.0625,292928.9375,240601.4375,275587.375,247346.390625,243673.453125,109166.0,1.0,1
231374.71875,272552.4375,320944.59375,293372.90625,242302.671875,276332.65625,247918.671875,244413.46875,109167.0,1.0,1
231753.453125,272963.53125,321312.40625,293402.6875,243296.609375,276726.84375,248133.703125,244661.140625,109168.0,1.0,1
231138.328125,271814.5625,319988.03125,292969.96875,242196.453125,276218.03125,247686.9375,244067.03125,109169.0,1.0,1
230369.703125,270683.3125,318799.375,292671.34375,240524.359375,275502.875,247191.625,243443.328125,109170.0,1.0,1
230525.078125,271151.875,319402.5,292925.15625,240600.09375,275581.5625,247337.984375,243661.296875,109171.0,1.0,1
231370.15625,272546.46875,320939.5,293371.21875,242302.125,276336.40625,247922.703125,244410.53125,109172.0,1.0,1
231755.5,272969.875,321321.4375,293406.53125,243310.375,276743.5,248154.359375,244672.84375,109173.0,1.0,1
231138.15625,271819.40625,320000.46875,292973.0,242212.546875,276226.53125,247699.0,244076.234375,109174.0,1.0,1
230363.078125,270676.78125,318797.5,292664.71875,240521.765625,275497.15625,247182.234375,243430.890625,109175.0,1.0,1
230508.28125,271135.0,319385.0625,292916.125,240574.96875,275568.6875,247329.03125,243644.046875,109176.0,1.0,1
231355.59375,272532.6875,320923.40625,293368.53125,242271.109375,276324.625,247918.5,244402.484375,109177.0,1.0,1
231753.265625,272971.84375,321316.71875,293407.15625,243291.6875,276727.84375,248143.09375,244669.265625,109178.0,1.0,1
231144.40625,271829.0625,320003.78125,292971.03125,242206.015625,276212.9375,247686.21875,244067.203125,109179.0,1.0,1
230370.859375,270682.78125,318802.78125,292670.4375,240521.046875,275499.65625,247186.078125,243437.328125,109180.0,1.0,1
230506.3125,271125.25,319377.65625,292918.09375,240561.015625,275567.34375,247328.59375,243647.4375,109181.0,1.0,1
231359.34375,272529.28125,320914.75,293366.21875,242253.40625,276310.125,247908.03125,244397.921875,109182.0,1.0,1
231764.0,272977.3125,321323.5,293407.59375,243288.640625,276721.59375,248139.328125,244665.96875,109183.0,1.0,1
231160.328125,271841.84375,320020.9375,292978.28125,242218.0,276221.8125,247699.453125,244076.046875,109184.0,1.0,1
