FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,Counter,Validation,Label
241139.578125,249714.953125,320434.09375,288865.46875,217717.890625,239934.90625,233861.75,222968.140625,16490.0,1.0,2
241152.53125,249711.109375,320416.375,288874.0625,217673.1875,239943.390625,233794.34375,222972.78125,16491.0,1.0,2
241186.515625,249790.328125,320490.3125,288927.96875,217838.140625,239981.65625,234010.890625,222995.40625,16492.0,1.0,2
241193.125,249842.71875,320544.6875,288945.40625,217979.671875,239996.328125,234207.9375,223000.953125,16493.0,1.0,2
241151.546875,249781.734375,320493.90625,288896.75,217898.765625,239968.34375,234104.046875,222986.109375,16494.0,1.0,2
241134.65625,249703.6875,320413.34375,288854.1875,217716.640625,239937.9375,233861.21875,222974.3125,16495.0,1.0,2
241156.46875,249704.671875,320400.90625,288866.375,217673.453125,239943.390625,233795.6875,222976.8125,16496.0,1.0,2
241189.453125,249784.328125,320475.125,288916.59375,217836.171875,239979.6875,234006.953125,222993.171875,16497.0,1.0,2
241193.3125,249837.171875,320528.84375,288932.78125,217975.46875,239989.34375,234199.171875,222996.84375,16498.0,1.0,2
241152.890625,249777.453125,320481.03125,288886.46875,217893.390625,239957.515625,234097.078125,222980.03125,16499.0,1.0,2
241139.578125,249704.046875,320404.9375,288849.625,217715.296875,239934.984375,233861.390625,222970.734375,16500.0,1.0,2
241156.109375,249705.5625,320386.4375,288857.5,217667.375,239940.4375,233792.015625,222974.671875,16501.0,1.0,2
241182.9375,249782.28125,320456.25,288905.0625,217828.046875,239973.53125,234001.046875,222990.765625,16502.0,1.0,2
241193.03125,249838.25,320517.40625,288927.4375,217974.9375,239992.03125,234199.890625,222997.28125,16503.0,1.0,2
241159.0625,249787.109375,320475.9375,288885.84375,217899.125,239967.984375,234103.234375,222984.5,16504.0,1.0,2
241145.109375,249713.796875,320402.34375,288847.0625,217720.578125,239941.609375,233865.421875,222972.4375,16505.0,1.0,2
241156.203125,249704.140625,320385.375,288855.09375,217668.71875,239943.125,233791.65625,222973.953125,16506.0,1.0,2
241187.21875,249783.265625,320456.0,288904.625,217829.03125,239975.9375,234000.0625,222988.171875,16507.0,1.0,2
241205.015625,249846.015625,320525.0,288930.8125,217982.8125,239999.625,234206.953125,223004.078125,16508.0,1.0,2
241171.84375,249794.53125,320484.96875,288889.78125,217913.34375,239976.125,234114.78125,222993.171875,16509.0,1.0,2
241156.46875,249722.015625,320407.8125,288846.59375,217736.21875,239950.734375,233875.171875,222978.15625,16510.0,1.0,2
241168.546875,249717.09375,320390.375,288854.125,217687.578125,239957.25,233804.171875,222981.8125,16511.0,1.0,2
241197.5,249794.96875,320457.78125,288901.6875,217842.25,239991.140625,234013.65625,222997.90625,16512.0,1.0,2
241197.421875,249842.796875,320511.15625,288916.53125,217980.296875,240001.6875,234210.625,223003.71875,16513.0,1.0,2
241153.609375,249782.8125,320461.71875,288868.0625,217900.375,239967.796875,234108.703125,222987.984375,16514.0,1.0,2
241140.015625,249712.53125,320386.0,288827.5625,217721.296875,239941.34375,233869.359375,222976.984375,16515.0,1.0,2
241154.59375,249709.765625,320367.9375,288834.53125,217665.765625,239944.015625,233794.515625,222982.0,16516.0,1.0,2
241178.28125,249778.34375,320429.625,288878.15625,217817.140625,239971.203125,233993.984375,222992.546875,16517.0,1.0,2
241181.40625,249824.921875,320481.03125,288894.15625,217955.53125,239973.4375,234183.96875,222988.078125,16518.0,1.0,2
241145.203125,249769.21875,320436.78125,288849.1875,217879.546875,239943.9375,234086.34375,222969.5625,16519.0,1.0,2
241140.828125,249705.125,320370.59375,288817.53125,217709.3125,239927.5625,233855.046875,222967.6875,16520.0,1.0,2
241162.546875,249710.296875,320360.78125,288832.5625,217664.15625,239941.15625,233786.734375,222977.796875,16521.0,1.0,2
241188.5625,249785.3125,320427.375,288879.21875,217817.671875,239972.09375,233989.96875,222991.734375,16522.0,1.0,2
241195.8125,249838.328125,320483.71875,288899.25,217962.515625,239984.96875,234190.328125,222998.625,16523.0,1.0,2
241160.765625,249786.828125,320440.0625,288855.28125,217891.609375,239959.21875,234097.96875,222982.265625,16524.0,1.0,2
241147.53125,249717.8125,320366.0625,288814.9375,217716.28125,239935.609375,233861.21875,222966.625,16525.0,1.0,2
241166.484375,249717.359375,320351.46875,288825.9375,217667.734375,239942.765625,233786.203125,222971.984375,16526.0,1.0,2
241191.25,249788.265625,320414.875,288872.0,217821.609375,239971.203125,233988.53125,222985.9375,16527.0,1.0,2
241200.09375,249841.109375,320472.71875,288891.5625,217968.953125,239984.703125,234189.15625,222991.203125,16528.0,1.0,2
241165.765625,249789.875,320434.34375,288849.8125,217902.515625,239961.71875,234104.046875,222979.21875,16529.0,1.0,2
241144.9375,249707.4375,320352.90625,288807.25,217722.453125,239936.0625,233864.53125,222968.40625,16530.0,1.0,2
241163.625,249706.8125,320337.53125,288819.40625,217669.703125,239945.265625,233785.9375,222977.34375,16531.0,1.0,2
241195.359375,249787.8125,320408.96875,288870.90625,217827.0625,239980.859375,233992.203125,222998.09375,16532.0,1.0,2
241199.296875,249840.484375,320467.15625,288890.78125,217974.3125,239993.734375,234194.609375,223001.578125,16533.0,1.0,2
241161.75,249789.78125,320423.53125,288846.34375,217905.203125,239968.609375,234105.65625,222986.640625,16534.0,1.0,2
241141.71875,249713.96875,320342.34375,288802.34375,217724.15625,239942.328125,233864.890625,222974.578125,16535.0,1.0,2
241150.203125,249702.96875,320319.125,288806.375,217664.25,239944.5625,233781.015625,222975.015625,16536.0,1.0,2
241177.5625,249772.796875,320385.8125,288854.8125,217818.75,239978.0,233984.234375,222989.234375,16537.0,1.0,2
241190.4375,249827.609375,320445.875,288877.625,217970.015625,239994.71875,234190.6875,222997.203125,16538.0,1.0,2
241164.25,249786.828125,320411.90625,288843.5625,217909.671875,239977.734375,234114.5,222990.21875,16539.0,1.0,2
241142.796875,249708.609375,320330.71875,288800.75,217724.15625,239944.734375,233871.40625,222976.453125,16540.0,1.0,2
241153.15625,249699.125,320308.28125,288801.8125,217664.0625,239947.421875,233786.828125,222977.34375,16541.0,1.0,2
241184.8125,249779.859375,320379.5625,288852.40625,217822.140625,239984.96875,233990.859375,222995.59375,16542.0,1.0,2
241195.546875,249835.5625,320440.0,288874.40625,217971.8125,240001.515625,234196.3125,223004.796875,16543.0,1.0,2
241159.59375,249784.0625,320400.46875,288831.5,217905.015625,239977.546875,234113.4375,222990.484375,16544.0,1.0,2
241138.140625,249703.234375,320316.6875,288784.46875,217718.609375,239941.703125,233864.4375,222970.546875,16545.0,1.0,2
241162.734375,249708.78125,320305.96875,288799.84375,217668.71875,239954.296875,233788.625,222981.8125,16546.0,1.0,2
241192.328125,249784.15625,320373.375,288847.59375,217820.984375,239984.171875,233985.5,222995.859375,16547.0,1.0,2
241200.015625,249835.734375,320431.6875,288868.59375,217969.578125,239992.5625,234188.265625,222998.890625,16548.0,1.0,2
241159.59375,249777.265625,320388.9375,288822.5625,217900.46875,239965.921875,234106.1875,222983.15625,16549.0,1.0,2
241139.484375,249701.90625,320308.8125,288775.96875,217715.125,239936.421875,233863.28125,222968.578125,16550.0,1.0,2
241153.078125,249692.953125,320284.96875,288783.125,217654.40625,239940.796875,233775.46875,222975.46875,16551.0,1.0,2
241184.90625,249770.5625,320357.71875,288838.03125,217811.6875,239976.65625,233981.375,222999.703125,16552.0,1.0,2
241191.703125,249831.625,320419.6875,288859.375,217963.140625,239992.390625,234189.4375,223003.1875,16553.0,1.0,2
241152.359375,249780.40625,320378.375,288816.65625,217901.359375,239966.640625,234112.453125,222987.546875,16554.0,1.0,2
241138.40625,249708.609375,320304.4375,288779.46875,217727.375,239944.640625,233880.0,222981.1875,16555.0,1.0,2
241150.296875,249700.5625,320281.125,288783.21875,217664.6875,239947.59375,233791.21875,222982.171875,16556.0,1.0,2
241173.015625,249769.484375,320340.65625,288823.25,217805.78125,239972.90625,233977.984375,222992.015625,16557.0,1.0,2
