FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,Counter,Validation,Label
220394.921875,232336.5625,265655.15625,260741.6875,209687.71875,224358.15625,225510.25,209256.421875,104151.0,1.0,1
220088.78125,231744.328125,265333.71875,260267.125,209237.90625,224145.453125,224188.71875,208809.5625,104152.0,1.0,1
219816.546875,231125.90625,264963.3125,259748.921875,208680.28125,223957.78125,222343.71875,208341.875,104153.0,1.0,1
219958.875,231337.078125,265056.03125,259902.4375,208784.25,224050.859375,222523.703125,208501.375,104154.0,1.0,1
220314.453125,232071.828125,265480.4375,260507.0,209398.65625,224292.703125,224449.875,209054.984375,104155.0,1.0,1
220404.390625,232332.171875,265658.4375,260739.734375,209687.625,224354.390625,225508.90625,209252.65625,104156.0,1.0,1
220098.890625,231744.953125,265341.40625,260266.765625,209238.09375,224144.734375,224201.515625,208806.4375,104157.0,1.0,1
219820.75,231123.21875,264967.5,259742.578125,208674.375,223955.546875,222349.4375,208332.390625,104158.0,1.0,1
219956.28125,231325.28125,265054.59375,259892.421875,208776.75,224049.25,222512.25,208490.5625,104159.0,1.0,1
220306.671875,232052.15625,265472.3125,260493.40625,209388.375,224291.265625,224427.625,209044.609375,104160.0,1.0,1
220400.1875,232325.921875,265658.8125,260734.09375,209691.296875,224358.6875,225505.78125,209252.65625,104161.0,1.0,1
220095.21875,231749.609375,265348.375,260268.015625,209254.1875,224149.03125,224214.5625,208818.328125,104162.0,1.0,1
219816.546875,231127.234375,264975.28125,259741.765625,208685.828125,223956.53125,222356.6875,208337.9375,104163.0,1.0,1
219951.375,231326.171875,265059.4375,259888.578125,208776.390625,224048.890625,222501.875,208487.25,104164.0,1.0,1
220300.859375,232056.359375,265473.375,260488.5,209384.890625,224286.984375,224411.25,209043.09375,104165.0,1.0,1
220403.328125,232342.453125,265666.59375,260741.0625,209696.921875,224361.1875,225507.5625,209257.21875,104166.0,1.0,1
220099.78125,231765.78125,265353.9375,260274.0,209259.640625,224154.390625,224226.984375,208816.71875,104167.0,1.0,1
219813.6875,231133.40625,264971.09375,259739.0,208686.984375,223955.90625,222358.828125,208335.703125,104168.0,1.0,1
219950.65625,231325.8125,265055.59375,259882.765625,208779.875,224048.625,222492.5,208489.578125,104169.0,1.0,1
220309.171875,232064.859375,265476.6875,260488.578125,209395.265625,224293.0625,224406.25,209047.65625,104170.0,1.0,1
220403.765625,232347.640625,265666.9375,260736.0625,209701.84375,224362.265625,225509.359375,209259.28125,104171.0,1.0,1
220104.4375,231778.578125,265358.65625,260279.734375,209268.03125,224157.703125,224245.859375,208827.171875,104172.0,1.0,1
219813.6875,231140.03125,264970.46875,259743.28125,208689.125,223955.109375,222372.15625,208342.40625,104173.0,1.0,1
219943.234375,231324.921875,265043.15625,259877.3125,208769.78125,224037.453125,222485.15625,208485.1875,104174.0,1.0,1
220297.90625,232056.8125,265460.3125,260478.125,209377.109375,224281.171875,224391.5,209037.8125,104175.0,1.0,1
220400.1875,232339.953125,265653.0,260731.0625,209685.5625,224352.96875,225504.4375,209255.078125,104176.0,1.0,1
220103.8125,231770.078125,265350.625,260276.78125,209260.890625,224150.09375,224249.875,208827.53125,104177.0,1.0,1
