FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,Counter,Validation,Label
244592.828125,260178.25,253502.59375,264846.90625,231562.5625,261990.078125,236388.578125,236861.71875,159546.0,1.0,1
244613.484375,260202.296875,253515.828125,264855.40625,231577.578125,262003.671875,236388.84375,236882.8125,159547.0,1.0,1
244645.578125,260212.40625,253524.5,264862.09375,231560.421875,261997.421875,236371.40625,236877.0,159548.0,1.0,1
244637.0,260187.109375,253510.015625,264853.0625,231527.515625,261969.78125,236353.078125,236850.546875,159549.0,1.0,1
244602.125,260170.921875,253496.421875,264845.75,231528.046875,261963.34375,236363.0,236844.1875,159550.0,1.0,1
244589.25,260190.046875,253505.625,264852.1875,231568.46875,261993.296875,236391.796875,236873.15625,159551.0,1.0,1
244614.1875,260216.25,253519.84375,264860.75,231593.765625,262012.703125,236400.46875,236896.5,159552.0,1.0,1
244642.53125,260222.515625,253522.4375,264860.59375,231574.71875,262003.859375,236381.421875,236888.453125,159553.0,1.0,1
244629.9375,260194.25,253507.0625,264850.40625,231536.546875,261973.984375,236358.625,236857.0625,159554.0,1.0,1
244599.890625,260175.03125,253498.921875,264846.5625,231538.421875,261970.953125,236369.796875,236850.359375,159555.0,1.0,1
244588.71875,260189.15625,253505.0,264849.0625,231575.796875,262000.984375,236394.390625,236876.5625,159556.0,1.0,1
244614.734375,260213.75,253519.578125,264857.375,231599.484375,262022.453125,236400.640625,236899.984375,159557.0,1.0,1
244646.921875,260223.484375,253528.78125,264862.71875,231584.109375,262018.421875,236382.5,236895.515625,159558.0,1.0,1
244636.640625,260194.875,253514.296875,264852.625,231547.625,261988.921875,236360.046875,236865.46875,159559.0,1.0,1
244600.34375,260159.828125,253498.5625,264842.71875,231541.015625,261977.5625,236363.984375,236849.640625,159560.0,1.0,1
244589.34375,260168.78125,253506.078125,264846.46875,231574.1875,262004.65625,236387.234375,236871.734375,159561.0,1.0,1
244612.5,260196.671875,253520.5625,264855.21875,231597.875,262022.359375,236393.578125,236893.71875,159562.0,1.0,1
244642.53125,260206.421875,253525.125,264857.625,231581.15625,262011.28125,236374.53125,236888.984375,159563.0,1.0,1
244635.296875,260179.765625,253511.0,264849.21875,231544.953125,261980.078125,236355.140625,236858.859375,159564.0,1.0,1
244599.71875,260151.421875,253494.984375,264839.84375,231537.703125,261966.21875,236362.828125,236842.046875,159565.0,1.0,1
244590.234375,260164.75,253504.828125,264846.71875,231571.59375,261995.1875,236390.09375,236864.390625,159566.0,1.0,1
244619.734375,260198.546875,253525.203125,264862.0,231598.953125,262020.484375,236400.828125,236893.640625,159567.0,1.0,1
