FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,Counter,Validation,Label
231561.140625,276222.6875,344944.84375,310014.59375,247013.609375,279350.78125,251638.09375,250307.359375,17966.0,1.0,4
231935.390625,276721.6875,345416.71875,310098.09375,247866.015625,279724.3125,251842.75,250565.65625,17967.0,1.0,4
231612.453125,275958.75,344334.0,309736.71875,247030.859375,279485.0625,251493.4375,250090.46875,17968.0,1.0,4
231035.59375,274985.375,343186.1875,309426.46875,245663.203125,278961.9375,251078.953125,249541.0625,17969.0,1.0,4
230998.765625,275148.03125,343563.84375,309600.1875,245655.421875,278883.90625,251181.5,249682.046875,17970.0,1.0,4
231553.359375,276207.75,344924.625,310013.15625,247009.234375,279359.625,251655.703125,250309.515625,17971.0,1.0,4
231939.953125,276718.71875,345412.34375,310100.15625,247879.421875,279731.5625,251856.609375,250569.328125,17972.0,1.0,4
231623.453125,275965.5625,344335.4375,309734.65625,247053.671875,279490.15625,251503.625,250098.234375,17973.0,1.0,4
231035.0625,274978.6875,343173.5,309421.375,245671.796875,278962.65625,251086.28125,249548.65625,17974.0,1.0,4
230995.09375,275131.9375,343541.0625,309591.0,245646.40625,278881.5625,251172.90625,249680.984375,17975.0,1.0,4
231552.90625,276195.15625,344902.90625,309999.125,246994.296875,279350.6875,251641.140625,250309.234375,17976.0,1.0,4
231941.46875,276716.3125,345405.53125,310089.625,247873.53125,279728.59375,251846.5,250578.171875,17977.0,1.0,4
231632.21875,275973.34375,344336.6875,309728.0625,247060.546875,279495.78125,251495.5,250102.078125,17978.0,1.0,4
231040.15625,274983.59375,343168.75,309411.71875,245676.96875,278968.28125,251071.34375,249549.734375,17979.0,1.0,4
230993.125,275126.65625,343522.53125,309577.84375,245634.328125,278879.6875,251163.171875,249679.375,17980.0,1.0,4
231547.625,276187.46875,344882.59375,309986.0,246970.609375,279344.0625,251635.421875,250302.796875,17981.0,1.0,4
231950.40625,276725.96875,345399.8125,310080.3125,247866.828125,279726.0,251845.34375,250574.875,17982.0,1.0,4
231643.03125,275990.5,344343.46875,309724.5625,247069.40625,279503.9375,251510.875,250112.8125,17983.0,1.0,4
231049.71875,274995.5,343172.53125,309407.875,245681.09375,278976.4375,251083.0625,249554.921875,17984.0,1.0,4
230995.28125,275120.9375,343511.09375,309565.59375,245620.921875,278875.5,251160.578125,249667.921875,17985.0,1.0,4
231540.921875,276171.09375,344872.5,309979.46875,246955.859375,279340.65625,251633.09375,250292.515625,17986.0,1.0,4
231946.828125,276715.59375,345400.0,310079.59375,247861.546875,279716.4375,251836.671875,250571.109375,17987.0,1.0,4
231656.4375,275993.28125,344352.59375,309725.8125,247079.40625,279494.8125,251499.0625,250112.546875,17988.0,1.0,4
231068.140625,274991.46875,343168.9375,309402.4375,245692.265625,278965.34375,251072.6875,249551.78125,17989.0,1.0,4
231005.015625,275104.5625,343491.15625,309561.21875,245623.234375,278870.75,251159.140625,249669.09375,17990.0,1.0,4
231541.828125,276150.8125,344847.125,309971.875,246950.75,279329.9375,251634.078125,250293.6875,17991.0,1.0,4
231952.921875,276712.28125,345396.34375,310079.40625,247874.953125,279721.71875,251861.34375,250583.265625,17992.0,1.0,4
231665.828125,275998.5625,344357.875,309724.65625,247109.28125,279501.6875,251520.265625,250123.28125,17993.0,1.0,4
231067.96875,274990.5,343162.59375,309398.125,245711.046875,278974.46875,251090.65625,249553.84375,17994.0,1.0,4
230995.984375,275091.34375,343465.78125,309550.5625,245619.671875,278860.28125,251157.265625,249658.53125,17995.0,1.0,4
231536.546875,276140.53125,344822.0,309960.25,246943.25,279317.0625,251619.328125,250278.125,17996.0,1.0,4
231953.8125,276713.09375,345381.84375,310072.09375,247876.125,279715.1875,251847.3125,250575.9375,17997.0,1.0,4
231665.375,276004.1875,344350.625,309720.34375,247118.578125,279500.625,251517.75,250133.203125,17998.0,1.0,4
231077.4375,275002.28125,343153.90625,309394.125,245724.1875,278976.15625,251089.859375,249564.65625,17999.0,1.0,4
231001.625,275093.21875,343442.09375,309537.4375,245615.203125,278862.15625,251149.84375,249656.65625,18000.0,1.0,4
231540.390625,276144.46875,344797.40625,309952.0,246930.375,279320.28125,251625.578125,250290.375,18001.0,1.0,4
231959.984375,276726.59375,345373.4375,310068.875,247874.515625,279718.3125,251855.171875,250590.96875,18002.0,1.0,4
231673.96875,276022.40625,344349.125,309714.8125,247123.21875,279498.21875,251514.171875,250127.03125,18003.0,1.0,4
231071.8125,275009.25,343141.9375,309385.1875,245719.359375,278970.4375,251086.640625,249555.265625,18004.0,1.0,4
230986.875,275092.84375,343420.71875,309534.03125,245599.546875,278862.25,251158.78125,249656.390625,18005.0,1.0,4
231523.40625,276139.90625,344772.375,309945.75,246907.125,279312.6875,251626.03125,250282.859375,18006.0,1.0,4
231942.453125,276726.5,345357.0,310059.03125,247859.578125,279704.8125,251847.046875,250579.15625,18007.0,1.0,4
231672.890625,276042.625,344354.125,309716.875,247132.4375,279509.84375,251525.71875,250144.015625,18008.0,1.0,4
231080.84375,275027.21875,343142.5625,309383.375,245730.265625,278984.75,251095.3125,249563.234375,18009.0,1.0,4
230989.734375,275093.46875,343400.40625,309522.9375,245593.109375,278861.53125,251152.609375,249645.578125,18010.0,1.0,4
231517.765625,276131.3125,344746.71875,309930.28125,246895.953125,279305.96875,251614.578125,250258.546875,18011.0,1.0,4
231941.109375,276725.96875,345345.5625,310048.84375,247861.453125,279707.59375,251853.03125,250571.46875,18012.0,1.0,4
231666.71875,276042.34375,344343.21875,309700.59375,247135.203125,279503.46875,251522.21875,250139.453125,18013.0,1.0,4
231073.859375,275022.59375,343128.625,309369.875,245732.671875,278981.875,251085.109375,249560.640625,18014.0,1.0,4
230981.5,275079.96875,343382.09375,309514.1875,245587.484375,278862.6875,251141.359375,249640.75,18015.0,1.0,4
231501.59375,276112.09375,344727.03125,309922.0625,246879.046875,279304.71875,251605.640625,250258.453125,18016.0,1.0,4
231931.8125,276720.96875,345342.4375,310045.625,247858.953125,279716.09375,251843.375,250573.625,18017.0,1.0,4
231675.75,276058.625,344362.71875,309708.125,247163.015625,279533.6875,251532.859375,250151.4375,18018.0,1.0,4
231082.1875,275033.84375,343139.875,309369.53125,245756.8125,279005.75,251103.890625,249574.046875,18019.0,1.0,4
230974.09375,275065.3125,343362.5,309494.875,245580.421875,278861.1875,251138.578125,249637.703125,18020.0,1.0,4
231506.5,276105.84375,344713.09375,309907.3125,246873.421875,279306.34375,251605.28125,250260.0625,18021.0,1.0,4
231935.03125,276719.15625,345339.65625,310035.34375,247858.59375,279711.0,251847.125,250581.84375,18022.0,1.0,4
231681.921875,276061.59375,344362.4375,309696.21875,247165.609375,279521.8125,251526.34375,250152.515625,18023.0,1.0,4
231087.359375,275030.53125,343128.25,309358.0,245754.21875,278994.03125,251092.453125,249571.28125,18024.0,1.0,4
230975.078125,275059.6875,343342.75,309488.09375,245567.90625,278857.4375,251136.4375,249634.484375,18025.0,1.0,4
231498.375,276098.78125,344687.96875,309901.21875,246850.53125,279303.9375,251603.671875,250249.609375,18026.0,1.0,4
231936.109375,276725.78125,345332.0625,310038.1875,247854.484375,279727.53125,251864.75,250582.46875,18027.0,1.0,4
231686.390625,276073.46875,344369.78125,309705.96875,247183.84375,279533.15625,251551.8125,250171.28125,18028.0,1.0,4
231085.125,275035.90625,343129.0625,309361.65625,245765.3125,278995.46875,251106.21875,249589.515625,18029.0,1.0,4
230972.203125,275055.9375,343328.09375,309481.28125,245563.96875,278851.78125,251141.0,249639.40625,18030.0,1.0,4
231499.171875,276092.875,344673.3125,309892.65625,246845.609375,279293.65625,251607.703125,250252.921875,18031.0,1.0,4
231943.4375,276727.46875,345327.84375,310032.84375,247861.09375,279713.84375,251862.234375,250589.890625,18032.0,1.0,4
231694.171875,276077.40625,344370.125,309695.15625,247197.78125,279537.53125,251556.734375,250168.609375,18033.0,1.0,4
231091.65625,275038.40625,343121.65625,309350.65625,245779.796875,279009.5,251116.046875,249580.03125,18034.0,1.0,4
230964.515625,275039.125,343303.3125,309467.34375,245562.890625,278850.625,251141.359375,249632.15625,18035.0,1.0,4
231484.328125,276068.46875,344644.0625,309878.0625,246831.9375,279287.46875,251599.734375,250242.90625,18036.0,1.0,4
231935.921875,276717.125,345309.4375,310019.78125,247851.796875,279703.125,251848.46875,250573.625,18037.0,1.0,4
231701.0625,276089.21875,344369.59375,309694.34375,247208.609375,279542.28125,251553.15625,250172.0,18038.0,1.0,4
231097.828125,275044.84375,343116.625,309342.875,245786.859375,279013.1875,251108.09375,249584.234375,18039.0,1.0,4
230960.3125,275028.9375,343281.3125,309452.6875,245546.265625,278848.65625,251131.96875,249622.5,18040.0,1.0,4
231478.796875,276054.78125,344621.8125,309865.46875,246811.453125,279280.40625,251591.15625,250233.25,18041.0,1.0,4
231941.296875,276716.9375,345307.75,310016.375,247853.40625,279706.34375,251850.265625,250580.140625,18042.0,1.0,4
231710.171875,276097.25,344375.40625,309690.21875,247222.828125,279543.0,251553.703125,250180.21875,18043.0,1.0,4
231108.015625,275053.25,343114.9375,309340.65625,245800.984375,279015.78125,251107.90625,249587.015625,18044.0,1.0,4
230965.859375,275027.78125,343264.875,309446.40625,245547.515625,278851.15625,251126.6875,249617.765625,18045.0,1.0,4
231481.65625,276053.8125,344604.5625,309861.0,246803.421875,279278.25,251585.078125,250226.984375,18046.0,1.0,4
231942.546875,276724.96875,345307.28125,310016.75,247855.46875,279712.34375,251862.234375,250583.71875,18047.0,1.0,4
231715.8125,276113.625,344391.65625,309696.75,247241.953125,279562.59375,251579.453125,250191.671875,18048.0,1.0,4
231115.171875,275069.15625,343127.375,309345.5625,245818.78125,279034.09375,251129.8125,249596.9375,18049.0,1.0,4
230978.375,275040.28125,343266.125,309448.65625,245551.265625,278860.46875,251141.796875,249621.703125,18050.0,1.0,4
231486.75,276053.71875,344596.6875,309855.90625,246798.3125,279278.1875,251595.265625,250227.171875,18051.0,1.0,4
231947.453125,276727.65625,345305.84375,310012.4375,247857.078125,279710.46875,251873.0625,250588.015625,18052.0,1.0,4
231729.578125,276125.96875,344402.65625,309695.9375,247260.1875,279568.21875,251587.5,250201.328125,18053.0,1.0,4
231134.75,275077.9375,343130.5,309341.625,245835.21875,279038.03125,251133.578125,249605.875,18054.0,1.0,4
230977.84375,275025.09375,343242.78125,309434.78125,245542.0625,278848.40625,251135.359375,249624.734375,18055.0,1.0,4
231470.921875,276026.8125,344566.5625,309842.59375,246774.71875,279264.125,251586.15625,250221.625,18056.0,1.0,4
231946.203125,276718.46875,345295.40625,310009.84375,247851.359375,279707.875,251868.5,250584.4375,18057.0,1.0,4
231740.390625,276133.375,344401.96875,309696.125,247268.78125,279562.9375,251585.078125,250207.40625,18058.0,1.0,4
231132.609375,275072.75,343120.84375,309334.75,245842.640625,279037.5,251132.5,249606.6875,18059.0,1.0,4
230972.828125,275012.03125,343223.375,309423.875,245544.5625,278856.0,251130.4375,249606.6875,18060.0,1.0,4
231474.765625,276021.625,344540.625,309827.03125,246772.84375,279261.28125,251565.59375,250199.890625,18061.0,1.0,4
231940.390625,276710.9375,345270.4375,309992.59375,247852.0625,279693.84375,251842.296875,250571.65625,18062.0,1.0,4
