FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,Counter,Validation,Label
231290.5,275500.28125,370941.96875,328751.8125,246225.3125,279288.625,251300.140625,249958.859375,8966.0,1.0,1
230896.84375,274983.25,370460.4375,328664.8125,245358.515625,278916.4375,251103.078125,249691.703125,8967.0,1.0,1
231224.6875,275759.5625,371550.03125,329026.90625,246208.59375,279175.4375,251444.890625,250160.203125,8968.0,1.0,1
231811.390625,276745.8125,372691.65625,329333.75,247590.109375,279703.65625,251864.03125,250716.3125,8969.0,1.0,1
231857.421875,276593.09375,372316.5,329158.78125,247614.0625,279781.625,251773.546875,250595.171875,8970.0,1.0,1
231296.125,275506.8125,370928.90625,328736.78125,246246.5,279294.28125,251294.78125,249957.6875,8971.0,1.0,1
230899.25,274981.1875,370433.0625,328646.75,245367.453125,278913.5,251086.8125,249690.546875,8972.0,1.0,1
231226.9375,275753.3125,371513.8125,329009.75,246197.40625,279166.6875,251431.921875,250164.140625,8973.0,1.0,1
231815.671875,276740.1875,372665.46875,329319.71875,247579.203125,279700.71875,251857.6875,250722.484375,8974.0,1.0,1
231859.21875,276593.90625,372303.90625,329146.53125,247613.359375,279781.625,251768.453125,250600.265625,8975.0,1.0,1
231293.890625,275509.65625,370918.625,328727.65625,246249.453125,279302.125,251296.03125,249966.359375,8976.0,1.0,1
230903.71875,274984.59375,370413.125,328637.28125,245363.875,278925.09375,251097.1875,249699.75,8977.0,1.0,1
231228.890625,275746.96875,371487.25,328997.5,246185.703125,279171.15625,251442.65625,250171.375,8978.0,1.0,1
231820.59375,276740.8125,372643.28125,329306.375,247570.265625,279700.625,251859.921875,250725.15625,8979.0,1.0,1
231878.703125,276613.3125,372297.90625,329140.4375,247625.515625,279795.03125,251781.140625,250606.515625,8980.0,1.0,1
231315.359375,275528.0,370911.3125,328721.21875,246267.59375,279313.3125,251304.78125,249973.25,8981.0,1.0,1
230905.0625,274979.75,370381.65625,328621.4375,245362.53125,278921.25,251087.703125,249696.171875,8982.0,1.0,1
231222.90625,275737.65625,371445.15625,328979.0625,246170.59375,279167.84375,251440.5,250165.296875,8983.0,1.0,1
231814.515625,276739.5625,372613.53125,329295.65625,247563.1875,279701.34375,251872.078125,250732.765625,8984.0,1.0,1
231874.421875,276622.96875,372282.90625,329130.25,247634.625,279795.65625,251790.09375,250614.296875,8985.0,1.0,1
231307.21875,275531.3125,370895.375,328705.21875,246279.125,279309.03125,251306.578125,249976.46875,8986.0,1.0,1
230896.75,274975.28125,370354.5625,328601.15625,245361.453125,278918.21875,251088.6875,249696.53125,8987.0,1.0,1
231210.75,275723.0,371407.59375,328955.375,246153.6875,279158.375,251427.0,250149.46875,8988.0,1.0,1
231798.234375,276717.90625,372578.375,329269.65625,247545.578125,279683.0,251845.703125,250703.34375,8989.0,1.0,1
231870.578125,276613.5,372261.71875,329109.25,247632.578125,279777.78125,251767.46875,250600.96875,8990.0,1.0,1
231325.453125,275541.5,370884.21875,328693.0625,246291.46875,279306.34375,251297.1875,249982.1875,8991.0,1.0,1
230907.03125,274973.3125,370326.40625,328583.34375,245358.953125,278908.3125,251069.375,249679.640625,8992.0,1.0,1
231209.9375,275713.15625,371372.65625,328937.84375,246140.109375,279149.25,251414.125,250129.71875,8993.0,1.0,1
231802.53125,276722.46875,372554.96875,329259.625,247539.328125,279688.5625,251852.5,250702.1875,8994.0,1.0,1
231874.328125,276625.125,372253.375,329105.84375,247644.109375,279793.96875,251781.78125,250610.28125,8995.0,1.0,1
231327.78125,275552.59375,370870.09375,328683.21875,246304.34375,279310.28125,251295.21875,249979.59375,8996.0,1.0,1
230911.6875,274979.84375,370303.5,328569.59375,245365.84375,278914.65625,251076.796875,249683.125,8997.0,1.0,1
231203.859375,275704.125,371332.78125,328918.1875,246128.921875,279142.46875,251417.0,250134.71875,8998.0,1.0,1
231803.15625,276722.84375,372525.28125,329243.625,247536.640625,279684.1875,251851.59375,250705.140625,8999.0,1.0,1
