FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,Counter,Validation,Label
230376.40625,244133.453125,245007.9375,241152.453125,225509.625,227178.21875,221717.609375,211222.5625,25353.0,1.0,4
230279.3125,244056.828125,244970.390625,241115.078125,225487.453125,227146.484375,221693.90625,211193.953125,25354.0,1.0,4
230233.34375,244000.0625,244943.21875,241082.171875,225356.109375,227118.234375,221633.109375,211157.03125,25355.0,1.0,4
230296.5625,244037.515625,244945.453125,241091.296875,225303.453125,227133.4375,221614.25,211158.375,25356.0,1.0,4
230353.875,244089.828125,244954.390625,241115.4375,225354.59375,227163.109375,221643.125,211183.671875,25357.0,1.0,4
230373.0,244128.453125,244967.359375,241143.5,225507.921875,227189.9375,221709.734375,211224.796875,25358.0,1.0,4
230277.875,244056.75,244949.296875,241112.75,225496.203125,227162.75,221692.65625,211202.453125,25359.0,1.0,4
230224.59375,243995.3125,244941.328125,241073.328125,225360.671875,227125.5625,221631.234375,211155.859375,25360.0,1.0,4
230281.625,244029.46875,244969.234375,241081.453125,225301.296875,227137.0,221615.234375,211152.46875,25361.0,1.0,4
230345.203125,244090.265625,244998.375,241117.671875,225357.71875,227172.328125,221652.25,211184.484375,25362.0,1.0,4
230362.09375,244126.296875,245002.75,241145.65625,225508.015625,227193.15625,221715.71875,211223.375,25363.0,1.0,4
230274.03125,244061.84375,244966.015625,241114.1875,225493.265625,227162.125,221700.078125,211205.046875,25364.0,1.0,4
230227.984375,244008.015625,244933.828125,241076.1875,225357.546875,227125.46875,221639.90625,211165.796875,25365.0,1.0,4
230282.796875,244037.4375,244929.796875,241077.515625,225294.0625,227130.84375,221617.015625,211159.625,25366.0,1.0,4
230341.71875,244091.078125,244943.125,241104.96875,225341.171875,227162.046875,221648.3125,211188.140625,25367.0,1.0,4
230372.109375,244142.578125,244967.984375,241148.421875,225507.03125,227199.0625,221728.953125,211243.125,25368.0,1.0,4
230281.8125,244076.046875,244947.859375,241116.234375,225496.296875,227170.453125,221714.65625,211216.21875,25369.0,1.0,4
230226.375,244014.8125,244936.5,241074.84375,225360.046875,227134.859375,221647.953125,211161.953125,25370.0,1.0,4
230278.859375,244042.609375,244955.1875,241077.609375,225294.6875,227137.453125,221620.5,211150.953125,25371.0,1.0,4
230334.921875,244092.421875,244972.890625,241107.46875,225343.0625,227164.71875,221650.1875,211176.875,25372.0,1.0,4
230364.328125,244137.921875,244984.875,241146.640625,225504.890625,227197.53125,221726.90625,211227.390625,25373.0,1.0,4
230268.84375,244062.828125,244945.265625,241110.15625,225488.34375,227161.421875,221707.234375,211202.984375,25374.0,1.0,4
230221.28125,244002.734375,244924.265625,241076.265625,225360.046875,227127.984375,221650.8125,211166.59375,25375.0,1.0,4
230276.4375,244026.796875,244933.375,241080.921875,225295.9375,227134.859375,221628.546875,211158.734375,25376.0,1.0,4
230335.359375,244077.3125,244955.8125,241109.890625,225344.578125,227161.328125,221655.640625,211184.75,25377.0,1.0,4
230356.546875,244117.359375,244977.453125,241141.625,225502.640625,227184.125,221721.265625,211226.5,25378.0,1.0,4
230255.96875,244040.203125,244956.0,241103.0,225484.046875,227145.859375,221697.21875,211194.578125,25379.0,1.0,4
230207.25,243986.203125,244945.0,241064.734375,225352.625,227114.390625,221637.578125,211148.984375,25380.0,1.0,4
230269.109375,244023.03125,244962.25,241074.84375,225300.3125,227127.171875,221619.796875,211146.75,25381.0,1.0,4
230327.9375,244073.8125,244981.65625,241108.640625,225354.765625,227157.21875,221656.0,211180.71875,25382.0,1.0,4
230353.421875,244119.234375,244993.546875,241145.828125,225513.5625,227187.25,221728.15625,211231.0625,25383.0,1.0,4
230258.734375,244047.0,244956.265625,241109.984375,225498.171875,227149.53125,221708.578125,211207.28125,25384.0,1.0,4
230209.75,243985.03125,244934.0,241071.890625,225363.078125,227112.15625,221651.53125,211161.5,25385.0,1.0,4
230272.515625,244020.984375,244950.1875,241082.796875,225304.96875,227120.828125,221636.15625,211157.390625,25386.0,1.0,4
230334.109375,244077.3125,244969.59375,241113.90625,225358.703125,227149.25,221665.84375,211185.375,25387.0,1.0,4
230359.140625,244121.390625,244980.5,241141.359375,225507.921875,227170.453125,221730.390625,211225.6875,25388.0,1.0,4
230264.015625,244047.171875,244952.421875,241105.5,225494.15625,227134.5,221712.859375,211202.0,25389.0,1.0,4
230208.765625,243981.8125,244934.71875,241067.421875,225361.46875,227096.859375,221652.25,211159.4375,25390.0,1.0,4
230264.375,244007.125,244943.484375,241069.46875,225291.734375,227099.1875,221624.703125,211147.546875,25391.0,1.0,4
230330.625,244064.78125,244966.90625,241108.09375,225347.171875,227137.546875,221664.5,211183.140625,25392.0,1.0,4
230357.171875,244109.5,244977.640625,241140.5625,225503.625,227164.90625,221732.890625,211227.65625,25393.0,1.0,4
230260.53125,244033.9375,244942.671875,241101.84375,225483.875,227127.53125,221708.84375,211199.046875,25394.0,1.0,4
230208.671875,243970.90625,244921.75,241064.109375,225348.78125,227090.875,221647.859375,211154.34375,25395.0,1.0,4
230276.53125,244015.25,244940.171875,241080.296875,225302.828125,227108.21875,221638.390625,211157.125,25396.0,1.0,4
230332.765625,244065.6875,244951.796875,241104.4375,225349.5,227129.40625,221658.765625,211180.984375,25397.0,1.0,4
230361.375,244108.59375,244967.078125,241138.40625,225506.765625,227156.59375,221726.640625,211227.921875,25398.0,1.0,4
230263.84375,244030.1875,244930.515625,241098.984375,225492.546875,227121.265625,221703.296875,211199.3125,25399.0,1.0,4
230207.515625,243962.5,244908.25,241056.78125,225357.359375,227083.546875,221639.375,211154.171875,25400.0,1.0,4
230277.515625,244004.4375,244927.390625,241070.109375,225308.359375,227098.921875,221628.203125,211155.234375,25401.0,1.0,4
230332.328125,244055.84375,244939.28125,241093.171875,225351.015625,227127.53125,221650.90625,211176.96875,25402.0,1.0,4
230363.890625,244106.71875,244965.5625,241135.375,225516.328125,227169.1875,221730.03125,211231.5,25403.0,1.0,4
230268.390625,244032.15625,244935.609375,241097.8125,225504.4375,227136.03125,221710.359375,211202.359375,25404.0,1.0,4
230214.84375,243976.1875,244920.40625,241061.25,225374.265625,227104.015625,221656.265625,211160.609375,25405.0,1.0,4
230274.75,244014.453125,244935.875,241071.171875,225317.84375,227108.75,221636.78125,211156.765625,25406.0,1.0,4
230325.703125,244057.71875,244949.828125,241094.78125,225359.6875,227127.984375,221660.296875,211181.34375,25407.0,1.0,4
230349.578125,244095.359375,244966.28125,241125.984375,225508.375,227148.453125,221726.546875,211225.515625,25408.0,1.0,4
230255.25,244022.234375,244940.265625,241095.21875,225492.359375,227118.40625,221705.265625,211200.21875,25409.0,1.0,4
230200.984375,243957.5,244921.21875,241062.953125,225356.921875,227086.5,221644.296875,211156.5,25410.0,1.0,4
230256.859375,243988.25,244928.90625,241067.859375,225293.796875,227094.1875,221623.453125,211149.609375,25411.0,1.0,4
230317.484375,244046.109375,244950.453125,241097.1875,225342.515625,227123.5,221658.5,211179.203125,25412.0,1.0,4
230351.640625,244095.640625,244970.296875,241133.484375,225500.140625,227155.0625,221729.3125,211225.609375,25413.0,1.0,4
230265.8125,244032.421875,244943.296875,241101.578125,225490.21875,227129.671875,221712.421875,211204.5,25414.0,1.0,4
230205.015625,243962.953125,244920.234375,241057.578125,225350.125,227092.84375,221649.390625,211160.6875,25415.0,1.0,4
230269.203125,244000.328125,244933.640625,241067.328125,225296.03125,227103.21875,221635.96875,211158.8125,25416.0,1.0,4
230325.96875,244046.8125,244953.21875,241098.53125,225342.78125,227134.0625,221666.546875,211187.15625,25417.0,1.0,4
230350.296875,244087.234375,244962.078125,241128.21875,225484.140625,227157.125,221726.90625,211227.84375,25418.0,1.0,4
230264.015625,244023.296875,244928.90625,241096.390625,225472.15625,227124.765625,221707.859375,211207.359375,25419.0,1.0,4
230212.609375,243963.140625,244912.28125,241064.203125,225345.46875,227097.671875,221657.703125,211169.71875,25420.0,1.0,4
230270.09375,243994.25,244923.0,241072.0625,225288.703125,227104.375,221638.03125,211159.265625,25421.0,1.0,4
230318.828125,244033.5,244933.109375,241090.484375,225324.109375,227120.921875,221654.484375,211174.203125,25422.0,1.0,4
230344.484375,244080.25,244949.921875,241120.609375,225473.328125,227147.015625,221719.84375,211218.09375,25423.0,1.0,4
230268.390625,244031.984375,244937.84375,241099.609375,225480.203125,227127.984375,221714.203125,211205.84375,25424.0,1.0,4
230210.015625,243966.265625,244923.90625,241061.703125,225351.734375,227091.40625,221654.296875,211163.46875,25425.0,1.0,4
230277.15625,244005.15625,244946.96875,241076.890625,225307.921875,227106.078125,221642.40625,211162.296875,25426.0,1.0,4
230338.21875,244057.640625,244964.40625,241104.171875,225354.046875,227132.359375,221665.65625,211183.140625,25427.0,1.0,4
230357.171875,244088.484375,244971.734375,241128.9375,225497.015625,227151.046875,221722.703125,211220.234375,25428.0,1.0,4
230265.71875,244016.6875,244942.765625,241096.921875,225491.734375,227122.875,221707.671875,211198.328125,25429.0,1.0,4
230203.578125,243943.734375,244917.1875,241053.65625,225351.640625,227082.5625,221642.765625,211149.4375,25430.0,1.0,4
230272.328125,243983.703125,244934.546875,241069.828125,225300.671875,227095.796875,221629.265625,211147.640625,25431.0,1.0,4
230337.234375,244040.203125,244953.3125,241100.765625,225346.359375,227124.84375,221657.875,211174.375,25432.0,1.0,4
230365.140625,244086.0625,244969.671875,241134.296875,225497.46875,227151.140625,221726.09375,211220.859375,25433.0,1.0,4
230259.546875,244004.890625,244934.09375,241091.921875,225479.140625,227107.234375,221699.984375,211189.390625,25434.0,1.0,4
230201.796875,243938.09375,244914.953125,241055.96875,225345.296875,227070.046875,221641.34375,211149.703125,25435.0,1.0,4
230258.203125,243967.875,244927.390625,241060.796875,225282.796875,227074.78125,221618.0,211144.875,25436.0,1.0,4
230319.453125,244021.6875,244945.265625,241090.671875,225326.609375,227104.109375,221648.9375,211172.140625,25437.0,1.0,4
230350.203125,244070.953125,244956.53125,241124.46875,225475.921875,227136.203125,221717.609375,211216.9375,25438.0,1.0,4
230262.140625,244005.421875,244923.09375,241092.546875,225471.359375,227110.625,221702.3125,211197.265625,25439.0,1.0,4
230202.140625,243940.0625,244898.59375,241051.859375,225338.765625,227077.546875,221642.046875,211155.0625,25440.0,1.0,4
