FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,Counter,Validation,Label
234614.734375,251518.203125,268430.53125,260961.375,227595.390625,234779.0625,231867.984375,222310.8125,95179.0,1.0,3
234462.921875,251327.40625,268317.78125,260852.921875,227225.34375,234705.671875,231618.4375,222131.015625,95180.0,1.0,3
234356.078125,251190.796875,268229.625,260783.890625,226747.640625,234657.125,231393.5,221948.8125,95181.0,1.0,3
234434.578125,251288.34375,268283.1875,260840.3125,226813.359375,234693.15625,231490.953125,222008.796875,95182.0,1.0,3
234596.765625,251487.171875,268407.8125,260950.375,227347.734375,234763.609375,231778.921875,222234.828125,95183.0,1.0,3
234607.40625,251500.328125,268418.0,260952.6875,227613.1875,234758.421875,231854.03125,222304.296875,95184.0,1.0,3
234455.953125,251315.78125,268300.4375,260845.765625,227251.359375,234688.234375,231614.6875,222127.265625,95185.0,1.0,3
234354.390625,251187.3125,268211.8125,260779.953125,226772.234375,234648.453125,231391.34375,221951.40625,95186.0,1.0,3
234435.65625,251283.421875,268263.3125,260841.390625,226831.6875,234688.953125,231488.0,222016.140625,95187.0,1.0,3
234587.109375,251470.8125,268374.1875,260944.5625,227340.3125,234757.515625,231772.671875,222232.9375,95188.0,1.0,3
234596.046875,251487.09375,268380.625,260944.921875,227597.0,234756.625,231854.75,222312.515625,95189.0,1.0,3
234448.703125,251304.34375,268264.84375,260839.140625,227222.296875,234684.390625,231613.34375,222140.3125,95190.0,1.0,3
234345.984375,251173.984375,268179.0,260773.25,226730.828125,234640.84375,231389.375,221960.25,95191.0,1.0,3
234423.234375,251273.765625,268237.3125,260835.65625,226785.546875,234679.828125,231492.734375,222028.828125,95192.0,1.0,3
234583.359375,251477.703125,268366.15625,260946.4375,227305.71875,234751.265625,231788.765625,222260.921875,95193.0,1.0,3
234605.890625,251512.21875,268392.0625,260955.46875,227581.0,234756.71875,231877.8125,222350.515625,95194.0,1.0,3
234456.484375,251329.375,268286.125,260851.390625,227220.515625,234691.453125,231643.03125,222181.171875,95195.0,1.0,3
234348.125,251194.375,268203.875,260779.15625,226730.5625,234650.0625,231414.234375,221994.671875,95196.0,1.0,3
234428.140625,251291.28125,268268.6875,260841.203125,226782.328125,234693.234375,231510.53125,222053.59375,95197.0,1.0,3
234585.859375,251487.796875,268397.34375,260949.125,227296.234375,234755.90625,231792.421875,222273.359375,95198.0,1.0,3
234603.109375,251514.453125,268420.15625,260951.359375,227567.953125,234749.75,231868.15625,222351.046875,95199.0,1.0,3
234458.546875,251336.890625,268312.0625,260843.34375,227213.8125,234683.84375,231630.953125,222181.171875,95200.0,1.0,3
234376.203125,251229.15625,268252.875,260798.015625,226752.734375,234669.453125,231423.171875,222024.0,95201.0,1.0,3
234445.484375,251314.359375,268302.125,260851.75,226791.8125,234706.109375,231505.171875,222076.21875,95202.0,1.0,3
234607.5,251522.5,268425.15625,260964.40625,227313.046875,234785.0625,231800.828125,222305.453125,95203.0,1.0,3
234627.53125,251550.75,268439.46875,260971.015625,227591.46875,234790.421875,231892.46875,222389.234375,95204.0,1.0,3
234478.84375,251365.578125,268319.28125,260863.109375,227237.953125,234714.875,231652.421875,222216.671875,95205.0,1.0,3
234358.3125,251218.875,268219.4375,260784.515625,226745.578125,234663.015625,231411.734375,222022.390625,95206.0,1.0,3
234419.5625,251299.6875,268261.90625,260832.796875,226780.625,234693.78125,231490.6875,222064.765625,95207.0,1.0,3
234581.5625,251500.859375,268386.4375,260942.234375,227297.140625,234764.40625,231784.109375,222283.546875,95208.0,1.0,3
234608.484375,251538.3125,268410.125,260953.328125,227585.109375,234771.734375,231883.0,222369.46875,95209.0,1.0,3
234470.25,251364.875,268305.96875,260856.578125,227247.328125,234704.765625,231649.5625,222207.015625,95210.0,1.0,3
234359.75,251222.265625,268216.75,260783.09375,226752.015625,234659.265625,231412.359375,222015.859375,95211.0,1.0,3
234427.4375,251301.390625,268262.96875,260834.046875,226776.703125,234694.9375,231490.234375,222062.71875,95212.0,1.0,3
234582.46875,251491.640625,268384.375,260943.125,227277.734375,234765.484375,231775.625,222279.703125,95213.0,1.0,3
234618.21875,251541.53125,268415.6875,260961.90625,227575.1875,234774.15625,231878.625,222377.34375,95214.0,1.0,3
234470.078125,251358.609375,268305.25,260855.0625,227231.25,234698.421875,231640.4375,222205.671875,95215.0,1.0,3
234354.828125,251212.96875,268215.5,260781.484375,226734.859375,234653.0,231402.53125,222019.0,95216.0,1.0,3
234429.046875,251300.578125,268272.28125,260838.515625,226768.109375,234691.890625,231486.5625,222073.265625,95217.0,1.0,3
234588.71875,251497.015625,268398.15625,260947.328125,227282.5625,234763.328125,231774.8125,222291.421875,95218.0,1.0,3
234618.5,251533.21875,268424.625,260960.203125,227576.359375,234768.078125,231873.796875,222374.75,95219.0,1.0,3
