FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,Counter,Validation,Label
234850.328125,251660.359375,269328.59375,262361.9375,228913.703125,235243.984375,232440.71875,222955.53125,92179.0,1.0,2
234720.421875,251502.375,269226.5,262264.21875,228672.75,235177.375,232248.40625,222816.6875,92180.0,1.0,2
234570.84375,251318.015625,269107.9375,262163.96875,228137.296875,235112.734375,231965.515625,222596.296875,92181.0,1.0,2
234612.59375,251369.609375,269137.46875,262202.25,228046.71875,235141.171875,231985.640625,222598.53125,92182.0,1.0,2
234775.5,251573.71875,269264.6875,262317.75,228512.265625,235219.125,232273.625,222811.046875,92183.0,1.0,2
234838.34375,251657.234375,269318.0625,262356.90625,228906.375,235243.09375,232438.390625,222949.0,92184.0,1.0,2
234703.25,251490.75,269212.1875,262253.65625,228668.546875,235169.6875,232245.71875,222814.1875,92185.0,1.0,2
234561.1875,251309.171875,269097.03125,262157.625,228135.765625,235108.09375,231968.46875,222600.140625,92186.0,1.0,2
234598.828125,251352.796875,269117.96875,262190.8125,228030.265625,235128.828125,231977.859375,222593.515625,92187.0,1.0,2
234761.640625,251554.5,269242.15625,262305.0625,228488.484375,235201.515625,232255.46875,222799.15625,92188.0,1.0,2
234825.921875,251636.484375,269297.125,262340.5625,228881.34375,235219.9375,232416.3125,222931.921875,92189.0,1.0,2
234705.484375,251492.453125,269211.03125,262254.28125,228666.578125,235165.3125,232244.921875,222810.875,92190.0,1.0,2
234564.21875,251316.234375,269103.40625,262162.0,228140.0625,235116.484375,231973.75,222601.75,92191.0,1.0,2
234604.71875,251360.84375,269128.34375,262195.8125,228035.453125,235145.1875,231983.765625,222594.59375,92192.0,1.0,2
234755.828125,251551.546875,269240.625,262299.875,228483.484375,235211.078125,232251.71875,222791.5625,92193.0,1.0,2
234831.8125,251647.125,269302.21875,262346.28125,228894.75,235249.265625,232425.4375,222939.265625,92194.0,1.0,2
234705.671875,251494.0625,269205.40625,262247.84375,228671.328125,235181.84375,232236.0625,222809.265625,92195.0,1.0,2
234557.515625,251309.703125,269085.25,262143.234375,228129.78125,235111.125,231954.25,222582.609375,92196.0,1.0,2
234590.15625,251346.546875,269106.6875,262171.75,228019.71875,235127.046875,231957.828125,222570.28125,92197.0,1.0,2
234749.03125,251543.6875,269229.53125,262281.09375,228471.046875,235193.03125,232229.1875,222774.9375,92198.0,1.0,2
234822.515625,251638.28125,269296.96875,262331.625,228884.5625,235229.234375,232411.578125,222925.671875,92199.0,1.0,2
234719.171875,251508.375,269224.71875,262258.3125,228684.015625,235186.765625,232255.734375,222818.46875,92200.0,1.0,2
234584.25,251337.6875,269117.15625,262166.46875,228159.640625,235130.171875,231983.3125,222606.578125,92201.0,1.0,2
