FZ,C3,CZ,C4,PZ,PO7,OZ,PO8,Counter,Validation,Label
232070.03125,245576.03125,523392.5,418806.1875,219962.09375,223089.828125,223318.34375,215918.390625,15826.0,1.0,2
231988.59375,245526.0625,523354.78125,418760.84375,219924.546875,223062.375,223274.890625,215879.328125,15827.0,1.0,2
231861.71875,245434.328125,523295.75,418699.0625,219855.4375,223034.75,223165.109375,215785.8125,15828.0,1.0,2
231857.25,245418.40625,523283.78125,418694.0625,219843.640625,223037.078125,223132.296875,215758.359375,15829.0,1.0,2
231985.546875,245501.203125,523338.3125,418758.34375,219915.34375,223074.078125,223228.84375,215843.828125,15830.0,1.0,2
232064.578125,245565.484375,523368.96875,418789.375,219963.078125,223089.375,223308.515625,215912.671875,15831.0,1.0,2
231984.125,245521.140625,523326.96875,418745.75,219927.234375,223067.203125,223269.703125,215874.859375,15832.0,1.0,2
231856.359375,245431.46875,523264.5625,418683.96875,219857.484375,223041.546875,223163.3125,215773.921875,15833.0,1.0,2
231863.859375,245425.296875,523266.4375,418691.375,219858.828125,223055.671875,223149.359375,215762.734375,15834.0,1.0,2
231992.171875,245510.5,523319.90625,418748.59375,219925.078125,223089.015625,223244.859375,215848.390625,15835.0,1.0,2
232070.390625,245573.0,523349.5,418774.25,219969.25,223098.5,223326.125,215917.140625,15836.0,1.0,2
231989.921875,245524.53125,523310.25,418724.5625,219929.46875,223069.265625,223283.484375,215877.09375,15837.0,1.0,2
231860.921875,245432.359375,523249.71875,418660.8125,219858.390625,223041.71875,223176.09375,215780.171875,15838.0,1.0,2
231872.0,245431.640625,523256.15625,418672.875,219863.21875,223062.90625,223165.90625,215771.40625,15839.0,1.0,2
231988.671875,245506.125,523301.3125,418724.90625,219920.96875,223089.46875,223250.9375,215847.953125,15840.0,1.0,2
232063.25,245566.921875,523325.8125,418746.0,219961.828125,223097.78125,223321.203125,215910.625,15841.0,1.0,2
231994.84375,245535.0,523292.4375,418705.40625,219931.609375,223076.5,223284.375,215877.625,15842.0,1.0,2
231856.4375,245433.515625,523222.625,418636.40625,219853.640625,223036.984375,223165.375,215775.25,15843.0,1.0,2
231861.71875,245422.96875,523219.59375,418642.375,219849.984375,223047.265625,223142.65625,215758.265625,15844.0,1.0,2
231987.515625,245506.125,523272.6875,418702.1875,219919.71875,223083.921875,223236.53125,215844.734375,15845.0,1.0,2
